topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
translation,1,178,results,comparable filtering performance,to,f m ? 1,comparable filtering performance to f m ? 1,0.587036669254303
translation,1,178,results,some cases,has,f m,some cases has f m,0.6204404234886169
translation,1,178,results,higher thresholds,has,f m,higher thresholds has f m,0.6215530037879944
translation,1,178,results,results,Barring,some cases,results Barring some cases,0.7188590168952942
translation,1,185,results,wikiqa,observe that,our question filters,wikiqa observe that our question filters,0.614345908164978
translation,1,185,results,our question filters,increase,precision,our question filters increase precision,0.7454617023468018
translation,1,185,results,precision,of,system,precision of system,0.6280489563941956
translation,1,196,results,f m and f m ? 1,for,asnq,f m and f m ? 1 for asnq,0.7344663739204407
translation,1,196,results,both f w and f c,perform,inferior,both f w and f c perform inferior,0.658721923828125
translation,1,196,results,inferior,in terms of,filtering performance,inferior in terms of filtering performance,0.7479274272918701
translation,1,196,results,performance,has,both f w and f c,performance has both f w and f c,0.5963574647903442
translation,1,196,results,results,compared with,performance,results compared with performance,0.714249849319458
translation,2,196,ablation-analysis,positions,of,two words,positions of two words,0.6245435476303101
translation,2,196,ablation-analysis,two words,in,query,two words in query,0.5775836706161499
translation,2,196,ablation-analysis,two words,better maximizes,agreement,two words better maximizes agreement,0.7353439331054688
translation,2,196,ablation-analysis,agreement,between,positive example and the pseudo positive example,agreement between positive example and the pseudo positive example,0.6415225267410278
translation,2,196,ablation-analysis,positive example and the pseudo positive example,than,other two augmentations,positive example and the pseudo positive example than other two augmentations,0.5802650451660156
translation,2,196,ablation-analysis,better examples,to learn,representations,better examples to learn representations,0.6173166632652283
translation,2,196,ablation-analysis,ablation analysis,switching,positions,ablation analysis switching positions,0.7022891640663147
translation,2,206,ablation-analysis,code component,result of removing,documentation,code component result of removing documentation,0.6763822436332703
translation,2,176,experimental-setup,coclr,with,microsoft / codebert - base 4,coclr with microsoft / codebert - base 4,0.6867715716362
translation,2,176,experimental-setup,experimental setup,initialize,coclr,experimental setup initialize coclr,0.7460060715675354
translation,2,177,experimental-setup,adamw optimizer,set,batch size,adamw optimizer set batch size,0.6442095637321472
translation,2,177,experimental-setup,experimental setup,use,adamw optimizer,experimental setup use adamw optimizer,0.6070265769958496
translation,2,177,experimental-setup,experimental setup,set,batch size,experimental setup set batch size,0.6767397522926331
translation,2,178,experimental-setup,code question answering,set,learning rate,code question answering set learning rate,0.6134927272796631
translation,2,178,experimental-setup,code question answering,set,warm - up rate,code question answering set warm - up rate,0.6623480319976807
translation,2,178,experimental-setup,learning rate,to,1e - 5,learning rate to 1e - 5,0.5796148180961609
translation,2,178,experimental-setup,warm - up rate,to,0.1,warm - up rate to 0.1,0.5462769865989685
translation,2,178,experimental-setup,experimental setup,On,code question answering,experimental setup On code question answering,0.5571988224983215
translation,2,180,experimental-setup,hyper- parameters,tuned to,best,hyper- parameters tuned to best,0.7908582091331482
translation,2,180,experimental-setup,best,on,validation set,best on validation set,0.554353654384613
translation,2,180,experimental-setup,experimental setup,has,hyper- parameters,experimental setup has hyper- parameters,0.5121466517448425
translation,2,181,experimental-setup,experiments,performed on,nvidia tesla v100 gpu,experiments performed on nvidia tesla v100 gpu,0.5847019553184509
translation,2,181,experimental-setup,nvidia tesla v100 gpu,with,16gb memory,nvidia tesla v100 gpu with 16gb memory,0.611407458782196
translation,2,181,experimental-setup,experimental setup,has,experiments,experimental setup has experiments,0.5502888560295105
translation,2,179,experiments,code search,set,learning rate,code search set learning rate,0.6485311388969421
translation,2,179,experiments,learning rate,to,1e - 6,learning rate to 1e - 6,0.5687835812568665
translation,2,191,experiments,qra loss,test,three rewriting methods,qra loss test three rewriting methods,0.7565987706184387
translation,2,9,model,contrastive learning method,dubbed,co - clr,contrastive learning method dubbed co - clr,0.7759000062942505
translation,2,9,model,contrastive learning method,works as,data augmenter,contrastive learning method works as data augmenter,0.6899151802062988
translation,2,9,model,co - clr,to enhance,query - code matching,co - clr to enhance query - code matching,0.6943967342376709
translation,2,9,model,data augmenter,to bring,more artificially generated training instances,data augmenter to bring more artificially generated training instances,0.6175480484962463
translation,2,9,model,model,introduce,contrastive learning method,model introduce contrastive learning method,0.5946162343025208
translation,2,29,model,cosqa dataset,for,querycode matching,cosqa dataset for querycode matching,0.5739757418632507
translation,2,29,model,code contrastive learning method ( coclr ),to produce,more artificially generated instances,code contrastive learning method ( coclr ) to produce more artificially generated instances,0.6801189184188843
translation,2,29,model,more artificially generated instances,for,training,more artificially generated instances for training,0.5632014274597168
translation,2,29,model,model,to better leverage,cosqa dataset,model to better leverage cosqa dataset,0.6642385125160217
translation,2,29,model,model,propose,code contrastive learning method ( coclr ),model propose code contrastive learning method ( coclr ),0.6504925489425659
translation,2,10,results,codexglue,training on,cosqa,codexglue training on cosqa,0.7199009656906128
translation,2,10,results,cosqa,improves,accuracy,cosqa improves accuracy,0.7140802145004272
translation,2,10,results,cosqa,incorporating,coclr,cosqa incorporating coclr,0.6987667679786682
translation,2,10,results,accuracy,of,code question answering,accuracy of code question answering,0.5728222131729126
translation,2,10,results,accuracy,by,5.1 %,accuracy by 5.1 %,0.575509786605835
translation,2,10,results,code question answering,by,5.1 %,code question answering by 5.1 %,0.5582543611526489
translation,2,10,results,coclr,brings,further improvement,coclr brings further improvement,0.6585343480110168
translation,2,10,results,further improvement,of,10.5 %,further improvement of 10.5 %,0.5714250206947327
translation,2,10,results,results,evaluated on,codexglue,results evaluated on codexglue,0.6902067065238953
translation,2,10,results,results,incorporating,coclr,results incorporating coclr,0.6955321431159973
translation,2,31,results,code question answering,find that,performance,code question answering find that performance,0.5847194790840149
translation,2,31,results,performance,of,same code-bert model,performance of same code-bert model,0.6328086853027344
translation,2,31,results,performance,improves,5.1 %,performance improves 5.1 %,0.6996799111366272
translation,2,31,results,same code-bert model,improves,5.1 %,same code-bert model improves 5.1 %,0.7198432683944702
translation,2,31,results,5.1 %,after training on,cosqa dataset,5.1 % after training on cosqa dataset,0.6809648871421814
translation,2,31,results,10.5 %,after incorporating,coclr method,10.5 % after incorporating coclr method,0.7070920467376709
translation,2,31,results,results,On,code question answering,results On code question answering,0.5078201293945312
translation,2,184,results,siamese network,with,codebert,siamese network with codebert,0.6888240575790405
translation,2,184,results,siamese network,achieves,overall performance enhancement,siamese network achieves overall performance enhancement,0.7115849852561951
translation,2,184,results,overall performance enhancement,on,two tasks,overall performance enhancement on two tasks,0.5026360154151917
translation,2,184,results,cosqa dataset,has,siamese network,cosqa dataset has siamese network,0.5177896618843079
translation,2,184,results,results,By leveraging,cosqa dataset,results By leveraging cosqa dataset,0.663810670375824
translation,2,186,results,siamese network,with,codebert,siamese network with codebert,0.6888240575790405
translation,2,186,results,significant performance gain,on,both tasks,significant performance gain on both tasks,0.4859839379787445
translation,2,186,results,code contrastive learning method,has,siamese network,code contrastive learning method has siamese network,0.5411475896835327
translation,2,186,results,results,By integrating,code contrastive learning method,results By integrating code contrastive learning method,0.6465816497802734
translation,2,187,results,coclr,achieves,new state - of - the - art result,coclr achieves new state - of - the - art result,0.6626462340354919
translation,2,187,results,new state - of - the - art result,by increasing,15.6 %,new state - of - the - art result by increasing 15.6 %,0.6548713445663452
translation,2,187,results,webquerytest,has,coclr,webquerytest has coclr,0.5756336450576782
translation,2,192,results,iba and qra individually or together,improve,models ' performance,iba and qra individually or together improve models ' performance,0.6842482686042786
translation,2,192,results,results,incorporating,iba and qra individually or together,results incorporating iba and qra individually or together,0.6138361692428589
translation,2,194,results,model,with,qra,model with qra,0.6925755739212036
translation,2,194,results,model,with,other two methods,model with other two methods,0.6499634385108948
translation,2,194,results,qra,by,switching method,qra by switching method,0.575788140296936
translation,2,194,results,better,than,models,better than models,0.5885884165763855
translation,2,194,results,models,with,other two methods,models with other two methods,0.6430172324180603
translation,2,194,results,iba,has,model,iba has model,0.6169556975364685
translation,2,194,results,results,integrating,iba,results integrating iba,0.7203191518783569
translation,2,197,results,iba,achieves,more performance gain,iba achieves more performance gain,0.6993572115898132
translation,2,197,results,more performance gain,than,qra,more performance gain than qra,0.5975471138954163
translation,2,197,results,qra,has,1.25 % versus 9.10 % ),qra has 1.25 % versus 9.10 % ),0.557633101940155
translation,2,198,results,more example,with,iba,more example with iba,0.6805312633514404
translation,2,199,results,mrr,is,55.52 %,mrr is 55.52 %,0.5738629698753357
translation,2,199,results,55.52 %,comparable to,performance,55.52 % comparable to performance,0.6927902698516846
translation,2,199,results,performance,adding,one more example,performance adding one more example,0.7409164309501648
translation,2,199,results,one more example,with,qra,one more example with qra,0.6828168034553528
translation,2,199,results,results,has,mrr,results has mrr,0.5548900961875916
translation,3,27,model,memory - efficient transfer,to,new questions,memory - efficient transfer to new questions,0.5588549375534058
translation,3,27,model,model,consider,single fixed passage index,model consider single fixed passage index,0.733768880367279
translation,3,27,model,model,fine-tune,specialized question encoders,model fine-tune specialized question encoders,0.7395598888397217
translation,3,23,results,dense model,able to,successfully answer questions,dense model able to successfully answer questions,0.6403258442878723
translation,3,23,results,dense model,able to,quickly degrading,dense model able to quickly degrading,0.6021352410316467
translation,3,23,results,successfully answer questions,based on,common entities,successfully answer questions based on common entities,0.6168495416641235
translation,3,23,results,quickly degrading,on,rarer entities,quickly degrading on rarer entities,0.574135422706604
translation,3,23,results,results,discover,dense model,results discover dense model,0.6340646147727966
translation,3,28,results,data augmentation,unable to,consistently improve,data augmentation unable to consistently improve,0.7210603952407837
translation,3,28,results,performance,on,unseen domains,performance on unseen domains,0.5602566003799438
translation,3,28,results,consistently improve,has,performance,consistently improve has performance,0.5731132626533508
translation,3,28,results,results,find that,data augmentation,results find that data augmentation,0.6195405721664429
translation,3,60,results,dpr,trained on,nq,dpr trained on nq,0.6633558869361877
translation,3,60,results,dpr,trained on,significantly underperforms,dpr trained on significantly underperforms,0.7878987789154053
translation,3,60,results,bm25,on,almost all sets of questions,bm25 on almost all sets of questions,0.5433079600334167
translation,3,60,results,nq,has,significantly underperforms,nq has significantly underperforms,0.6337429285049438
translation,3,60,results,significantly underperforms,has,bm25,significantly underperforms has bm25,0.6510165333747864
translation,3,60,results,results,has,dpr,results has dpr,0.5591716170310974
translation,3,81,results,dpr,performs,generally better,dpr performs generally better,0.6399312019348145
translation,3,81,results,generally better,on,entities,generally better on entities,0.4967291057109833
translation,3,81,results,entities,seen during,nq training,entities seen during nq training,0.6712694764137268
translation,3,81,results,results,notable,dpr,results notable dpr,0.7378437519073486
translation,3,90,results,bm25,in terms of,retrieval accuracy,bm25 in terms of retrieval accuracy,0.6450663208961487
translation,3,90,results,all three relations,has,dpr,all three relations has dpr,0.6301817297935486
translation,3,90,results,match or even outperform,has,bm25,match or even outperform has bm25,0.5926561951637268
translation,3,90,results,results,On,all three relations,results On all three relations,0.4847460091114044
translation,3,91,results,training,on,equivalent question pattern,training on equivalent question pattern,0.5766064524650574
translation,3,91,results,equivalent question pattern,achieves,comparable performance,equivalent question pattern achieves comparable performance,0.707865297794342
translation,3,91,results,comparable performance,to,exact pattern,comparable performance to exact pattern,0.5709208846092224
translation,3,91,results,results,has,training,results has training,0.5440090298652649
translation,3,106,results,fine-tuning,only on,single relation,fine-tuning only on single relation,0.6352283358573914
translation,3,106,results,performance,on,nq,performance on nq,0.5971578359603882
translation,3,106,results,improves,has,entity questions,improves has entity questions,0.5985928773880005
translation,3,106,results,degrades,has,performance,degrades has performance,0.5834147930145264
translation,3,106,results,results,find that,fine-tuning,results find that fine-tuning,0.6353985667228699
translation,3,107,results,fine- tuning,on,both relation questions and nq together,fine- tuning on both relation questions and nq together,0.5359460711479187
translation,3,107,results,most of the performance,on,nq,most of the performance on nq,0.6079544425010681
translation,3,107,results,nq,is,retained,nq is retained,0.7078999876976013
translation,3,107,results,gains,on,entity questions,gains on entity questions,0.576928973197937
translation,3,107,results,entity questions,are,much more muted,entity questions are much more muted,0.6212788820266724
translation,3,107,results,fine- tuning,has,most of the performance,fine- tuning has most of the performance,0.5805339813232422
translation,3,107,results,both relation questions and nq together,has,most of the performance,both relation questions and nq together has most of the performance,0.6047940254211426
translation,3,107,results,results,When,fine- tuning,results When fine- tuning,0.6271789073944092
translation,3,116,results,encoder,trained on,paq,encoder trained on paq,0.7060667872428894
translation,3,116,results,encoder,trained on,nq,encoder trained on nq,0.7050448656082153
translation,3,116,results,paq,improves,performance,paq improves performance,0.7051284313201904
translation,3,116,results,performance,over,fine-tuning,performance over fine-tuning,0.7293926477432251
translation,3,116,results,encoder,trained on,nq,encoder trained on nq,0.7050448656082153
translation,3,116,results,fine-tuning,has,encoder,fine-tuning has encoder,0.5534709095954895
translation,3,116,results,results,fine-tuning,encoder,results fine-tuning encoder,0.6487398147583008
translation,4,135,ablation-analysis,number of paragraphs,retrieved at,each reasoning step,number of paragraphs retrieved at each reasoning step,0.40813112258911133
translation,4,135,ablation-analysis,number of paragraphs,remains,effective,number of paragraphs remains effective,0.5872321724891663
translation,4,135,ablation-analysis,effective,to improve,end-to - end performance,effective to improve end-to - end performance,0.7307290434837341
translation,4,135,ablation-analysis,end-to - end performance,of,irrr,end-to - end performance of irrr,0.5871056318283081
translation,4,135,ablation-analysis,effective,has,strategy,effective has strategy,0.570486843585968
translation,4,135,ablation-analysis,ablation analysis,increasing,number of paragraphs,ablation analysis increasing number of paragraphs,0.7035728096961975
translation,4,8,baselines,existing one - and twostep datasets,with,new collection,existing one - and twostep datasets with new collection,0.6296884417533875
translation,4,8,baselines,new collection,of,530 questions,new collection of 530 questions,0.598487377166748
translation,4,8,baselines,530 questions,require,three wikipedia pages,530 questions require three wikipedia pages,0.7050010561943054
translation,4,37,baselines,open-domain qa benchmark,features,questions,open-domain qa benchmark features questions,0.6909269690513611
translation,4,37,baselines,questions,requiring,variable steps of reasoning,questions requiring variable steps of reasoning,0.6984132528305054
translation,4,37,baselines,variable steps of reasoning,to answer,unified wikipedia corpus,variable steps of reasoning to answer unified wikipedia corpus,0.6485645771026611
translation,4,38,baselines,single unified neural network model,performs,all essential subtasks,single unified neural network model performs all essential subtasks,0.6313251852989197
translation,4,38,baselines,all essential subtasks,in,open-domain qa,all essential subtasks in open-domain qa,0.4915330111980438
translation,4,38,baselines,open-domain qa,purely from,text,open-domain qa purely from text,0.6820825934410095
translation,4,45,baselines,irrr,performs,variable - hop retrieval,irrr performs variable - hop retrieval,0.6007996797561646
translation,4,45,baselines,variable - hop retrieval,for,open-domain qa,variable - hop retrieval for open-domain qa,0.6172904372215271
translation,4,109,experimental-setup,"electra large ( clark et al. , 2020 )",as,pre-trained initialization,"electra large ( clark et al. , 2020 ) as pre-trained initialization",0.4905896782875061
translation,4,109,experimental-setup,pre-trained initialization,for,transformer encoder,pre-trained initialization for transformer encoder,0.582426905632019
translation,4,109,experimental-setup,experimental setup,use,"electra large ( clark et al. , 2020 )","experimental setup use electra large ( clark et al. , 2020 )",0.5973748564720154
translation,4,10,experiments,https,:,//beerqa.github.io/,https : //beerqa.github.io/,0.611752986907959
translation,4,33,experiments,questions,from,single - hop squad open,questions from single - hop squad open,0.5621165037155151
translation,4,33,experiments,questions,from,two -hop hotpotqa,questions from two -hop hotpotqa,0.5643867254257202
translation,4,124,experiments,3 + hop challenge set,notice,large performance margin,3 + hop challenge set notice large performance margin,0.7168141007423401
translation,4,124,experiments,large performance margin,between,irrr and grr,large performance margin between irrr and grr,0.6510405540466309
translation,4,5,model,single multi-task transformer model,to perform,necessary subtasks,single multi-task transformer model to perform necessary subtasks,0.7078295350074768
translation,4,5,model,necessary subtasks,retrieving,supporting facts,necessary subtasks retrieving supporting facts,0.7665280699729919
translation,4,5,model,answer,from,all retrieved documents,answer from all retrieved documents,0.5965999960899353
translation,4,5,model,answer,in,iterative fashion,answer in iterative fashion,0.5688536167144775
translation,4,5,model,model,employ,single multi-task transformer model,model employ single multi-task transformer model,0.5615403652191162
translation,4,7,model,open-domain questions,on,any text collection,open-domain questions on any text collection,0.5268977284431458
translation,4,7,model,answer,has,open-domain questions,answer has open-domain questions,0.5654269456863403
translation,4,29,model,"iterative retriever , reader , and reranker ( irrr )",features,single neural network model,"iterative retriever , reader , and reranker ( irrr ) features single neural network model",0.6656479835510254
translation,4,29,model,single neural network model,that performs,all of the subtasks,single neural network model that performs all of the subtasks,0.6703246235847473
translation,4,29,model,all of the subtasks,required to,answer questions,all of the subtasks required to answer questions,0.6368902921676636
translation,4,29,model,answer questions,from,large collection of text,answer questions from large collection of text,0.5748288631439209
translation,4,29,model,model,propose,"iterative retriever , reader , and reranker ( irrr )","model propose iterative retriever , reader , and reranker ( irrr )",0.6551189422607422
translation,4,30,model,irrr,to leverage,off - the-shelf information retrieval systems,irrr to leverage off - the-shelf information retrieval systems,0.6246541738510132
translation,4,30,model,off - the-shelf information retrieval systems,by generating,natural language search queries,off - the-shelf information retrieval systems by generating natural language search queries,0.6520177125930786
translation,4,30,model,model,has,irrr,model has irrr,0.6331787109375
translation,4,57,model,of reasoning paths,from,shared statistical learning,of reasoning paths from shared statistical learning,0.5637986063957214
translation,4,57,model,irrr,implemented as,multitask model,irrr implemented as multitask model,0.6228503584861755
translation,4,57,model,multitask model,built on,pretrained transformer model,multitask model built on pretrained transformer model,0.6668422818183899
translation,4,57,model,multitask model,performs,all three subtasks,multitask model performs all three subtasks,0.5870782732963562
translation,4,57,model,model representations,has,of reasoning paths,model representations has of reasoning paths,0.58165442943573
translation,4,57,model,model representations,has,irrr,model representations has irrr,0.6266783475875854
translation,4,143,model,irrr,to dynamically stop retrieving,paragraphs,irrr to dynamically stop retrieving paragraphs,0.7590028047561646
translation,4,143,model,paragraphs,to answer,question,paragraphs to answer question,0.7543830871582031
translation,4,122,results,irrr,achieves,competitive performance,irrr achieves competitive performance,0.6752617359161377
translation,4,122,results,competitive performance,with,previous work,competitive performance with previous work,0.6275144815444946
translation,4,122,results,outperforms,on,squad open,outperforms on squad open,0.581764280796051
translation,4,122,results,previously published work,on,squad open,previously published work on squad open,0.5285186767578125
translation,4,122,results,squad open,by,large margin,squad open by large margin,0.5626469254493713
translation,4,122,results,large margin,when trained on,combined data,large margin when trained on combined data,0.691471517086029
translation,4,122,results,outperforms,has,previously published work,outperforms has previously published work,0.6242783665657043
translation,4,123,results,outperforms,submitted after,irrr,outperforms submitted after irrr,0.6945390701293945
translation,4,123,results,systems,submitted after,irrr,systems submitted after irrr,0.7310757637023926
translation,4,123,results,irrr,initially submitted to,hotpotqa leaderboard,irrr initially submitted to hotpotqa leaderboard,0.6543877124786377
translation,4,123,results,outperforms,has,systems,outperforms has systems,0.6560349464416504
translation,4,123,results,results,has,outperforms,results has outperforms,0.6657275557518005
translation,4,139,results,irrr 's performance,remains,competitive,irrr 's performance remains competitive,0.6542666554450989
translation,4,139,results,competitive,on,all questions,competitive on all questions,0.5466597080230713
translation,4,139,results,all questions,from,different origins,all questions from different origins,0.5807094573974609
translation,4,139,results,different origins,in,unified benchmark,different origins in unified benchmark,0.5336236357688904
translation,4,144,results,irrr,improves,f 1,irrr improves f 1,0.6971485614776611
translation,4,144,results,f 1,on,squad and hotpotqa questions,f 1 on squad and hotpotqa questions,0.5533515810966492
translation,4,144,results,f 1,by,27.0 and 2.1 points,f 1 by 27.0 and 2.1 points,0.6343247890472412
translation,4,144,results,squad and hotpotqa questions,by,27.0 and 2.1 points,squad and hotpotqa questions by 27.0 and 2.1 points,0.5753254890441895
translation,4,144,results,fixed -step retrieval counterpart,has,dynamically stopping,fixed -step retrieval counterpart has dynamically stopping,0.559707760810852
translation,4,144,results,dynamically stopping,has,irrr,dynamically stopping has irrr,0.6409104466438293
translation,4,144,results,results,Compared to,fixed -step retrieval counterpart,results Compared to fixed -step retrieval counterpart,0.6994742155075073
translation,4,145,results,squad and hotpotqa datasets,beneficial for,both datasets,squad and hotpotqa datasets beneficial for both datasets,0.6278463006019592
translation,4,145,results,both datasets,in,opendomain setting,both datasets in opendomain setting,0.4879083037376404
translation,4,145,results,electra,effective alternative to,bert,electra effective alternative to bert,0.6542254090309143
translation,4,145,results,results,combining,squad and hotpotqa datasets,results combining squad and hotpotqa datasets,0.6206333041191101
translation,5,7,model,large-scale controlled study,focused on,question answering,large-scale controlled study focused on question answering,0.7214006185531616
