topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
Blogs,1,83,hyperparameters,both the encoder and decoder stacks,with,dropout rate,both the encoder and decoder stacks with dropout rate,0.6616740226745605
Blogs,1,83,hyperparameters,both the encoder and decoder stacks,of,0.1,both the encoder and decoder stacks of 0.1,0.6376064419746399
Blogs,1,83,hyperparameters,dropout rate,of,0.1,dropout rate of 0.1,0.5755324363708496
Blogs,1,83,hyperparameters,hyperparameters,apply,dropout,hyperparameters apply dropout,0.6019902229309082
Blogs,1,84,hyperparameters,normalization and residual connections,are,standard tricks,normalization and residual connections are standard tricks,0.5391916036605835
Blogs,1,84,hyperparameters,standard tricks,to help,deep neural networks,standard tricks to help deep neural networks,0.608792245388031
Blogs,1,84,hyperparameters,deep neural networks,train,faster and more accurately,deep neural networks train faster and more accurately,0.6377730965614319
Blogs,1,84,hyperparameters,hyperparameters,has,normalization and residual connections,hyperparameters has normalization and residual connections,0.5318103432655334
Blogs,1,85,hyperparameters,layer normalization,applied over,embedding dimension,layer normalization applied over embedding dimension,0.6426995992660522
Blogs,1,85,hyperparameters,hyperparameters,has,layer normalization,hyperparameters has layer normalization,0.494924396276474
Blogs,1,4,model,great advance,in the use of,attention mechanism,great advance in the use of attention mechanism,0.5982799530029297
Blogs,1,6,model,simple model,apply to,small- scale nmt problem,simple model apply to small- scale nmt problem,0.6288808584213257
Blogs,1,6,model,model,build,simple model,model build simple model,0.722750723361969
Blogs,1,6,model,model,apply to,small- scale nmt problem,model apply to small- scale nmt problem,0.6360272765159607
Blogs,1,10,model,great limitation,when working with,long sequences,great limitation when working with long sequences,0.6488352417945862
Blogs,1,10,model,ability,to retain,information,ability to retain information,0.66121506690979
Blogs,1,10,model,information,from,first elements,information from first elements,0.5529778003692627
Blogs,1,10,model,new elements,incorporated into,sequence,new elements incorporated into sequence,0.7306273579597473
Blogs,1,11,model,hidden state,in,every step,hidden state in every step,0.5433423519134521
Blogs,1,11,model,hidden state,associated with,certain word,hidden state associated with certain word,0.6735291481018066
Blogs,1,11,model,certain word,in,input sentence,certain word in input sentence,0.4953155815601349
Blogs,1,11,model,encoder,has,hidden state,encoder has hidden state,0.5545893311500549
Blogs,1,11,model,model,In,encoder,model In encoder,0.5603265166282654
Blogs,1,13,model,new concept,introduced,attention mechanism,new concept introduced attention mechanism,0.6980972290039062
Blogs,1,13,model,limitation,has,new concept,limitation has new concept,0.6180323958396912
Blogs,1,14,model,rnns,in,each step,rnns in each step,0.5711585283279419
Blogs,1,14,model,each step,of,decoder,each step of decoder,0.6398374438285828
Blogs,1,14,model,decoder,look at,all the states of the encoder,decoder look at all the states of the encoder,0.5957489609718323
Blogs,1,15,model,attention,extracts,information,attention extracts information,0.6513959765434265
Blogs,1,15,model,information,from,whole sequence,information from whole sequence,0.5097026228904724
Blogs,1,15,model,weighted sum,of,all the past encoder states,weighted sum of all the past encoder states,0.5542597770690918
Blogs,1,15,model,information,has,weighted sum,information has weighted sum,0.573258101940155
Blogs,1,15,model,whole sequence,has,weighted sum,whole sequence has weighted sum,0.6008045673370361
Blogs,1,15,model,model,is,attention,model is attention,0.6092095375061035
Blogs,1,15,model,model,extracts,information,model extracts information,0.6948923468589783
Blogs,1,16,model,decoder,assign,greater weight or importance,decoder assign greater weight or importance,0.7060692310333252
Blogs,1,16,model,greater weight or importance,to,certain element,greater weight or importance to certain element,0.5182420611381531
Blogs,1,16,model,certain element,of,input,certain element of input,0.6233253479003906
Blogs,1,16,model,certain element,of,output,certain element of output,0.6388818621635437
Blogs,1,16,model,certain element,of,output,certain element of output,0.6388818621635437
Blogs,1,16,model,input,for,each element,input for each element,0.6294252276420593
Blogs,1,16,model,each element,of,output,each element of output,0.6356538534164429
Blogs,1,17,model,learning,in,every step,learning in every step,0.5688589811325073
Blogs,1,17,model,every step,to,focus,every step to focus,0.5948854088783264
Blogs,1,17,model,focus,in,right element,focus in right element,0.5438668727874756
Blogs,1,17,model,right element,of,input,right element of input,0.6070719361305237
Blogs,1,17,model,model,has,learning,model has learning,0.5897330045700073
Blogs,1,19,model,wait,till,completion of t-1 steps,wait till completion of t-1 steps,0.7071058750152588
Blogs,1,19,model,completion of t-1 steps,to process,t-th step,completion of t-1 steps to process t-th step,0.7057844400405884
Blogs,1,19,model,model,has,both the encoder and the decoder,model has both the encoder and the decoder,0.564752459526062
Blogs,1,21,model,attention mechanism,to draw global dependencies,between input and output,attention mechanism to draw global dependencies between input and output,0.7901217937469482
Blogs,1,22,model,first transduction model,relying entirely on,self-attention,first transduction model relying entirely on self-attention,0.6952005624771118
Blogs,1,22,model,first transduction model,to compute,representations,first transduction model to compute representations,0.7641937136650085
Blogs,1,22,model,representations,of,input and output,representations of input and output,0.6151825189590454
Blogs,1,22,model,representations,without using,sequence - aligned rnns or convolution,representations without using sequence - aligned rnns or convolution,0.7236257791519165
Blogs,1,24,model,features,for,each word,features for each word,0.5766362547874451
Blogs,1,24,model,each word,using,self-attention mechanism,each word using self-attention mechanism,0.6929341554641724
Blogs,1,24,model,self-attention mechanism,to figure out,important,self-attention mechanism to figure out important,0.7147937417030334
Blogs,1,24,model,important,has,other words in the sentence,important has other words in the sentence,0.5692484974861145
Blogs,1,25,model,recurrent units,to obtain,features,recurrent units to obtain features,0.5880506634712219
Blogs,1,25,model,recurrent units,are,weighted sums and activations,recurrent units are weighted sums and activations,0.5796571373939514
Blogs,1,25,model,model,has,recurrent units,model has recurrent units,0.5742875337600708
Blogs,1,28,model,encoder model,on,left side,encoder model on left side,0.594417154788971
Blogs,1,28,model,decoder,on,right one,decoder on right one,0.6114698052406311
Blogs,1,29,model,core block,of,an attention and a feed-forward network,core block of an attention and a feed-forward network,0.5870696306228638
Blogs,1,29,model,an attention and a feed-forward network,has,repeated n times,an attention and a feed-forward network has repeated n times,0.5824795365333557
Blogs,1,29,model,model,contains,core block,model contains core block,0.661020815372467
Blogs,1,30,model,core concept,in,depth,core concept in depth,0.5610247850418091
Blogs,1,30,model,depth,has,self-attention mechanism,depth has self-attention mechanism,0.5388299226760864
Blogs,1,30,model,model,explore,core concept,model explore core concept,0.6824681162834167
Blogs,1,31,model,self- attention,has,fundamental operation,self- attention has fundamental operation,0.5728828310966492
Blogs,1,31,model,sequence - to-sequence operation,has,sequence of vectors,sequence - to-sequence operation has sequence of vectors,0.5921849608421326
Blogs,1,31,model,model,has,self- attention,model has self- attention,0.5249809622764587
Blogs,1,32,model,model,call,"corresponding output vectors y1 , y2 , ? , yt","model call corresponding output vectors y1 , y2 , ? , yt",0.6083109378814697
Blogs,1,34,model,self attention operation,takes,weighted average,self attention operation takes weighted average,0.628158450126648
Blogs,1,34,model,weighted average,over,all the input vectors,weighted average over all the input vectors,0.6852783560752869
Blogs,1,34,model,output vector yi,has,self attention operation,output vector yi has self attention operation,0.4934084117412567
Blogs,1,34,model,model,To produce,output vector yi,model To produce output vector yi,0.6967646479606628
Blogs,1,35,model,model,has,transformers from scratch,model has transformers from scratch,0.5889252424240112
Blogs,1,36,model,self-attention mechanism,introduce,three elements,self-attention mechanism introduce three elements,0.6061133146286011
Blogs,1,36,model,three different ways,in,self-attention mechanism,three different ways in self-attention mechanism,0.49588996171951294
Blogs,1,36,model,keys,has,query,keys has query,0.6069030165672302
Blogs,1,36,model,model,In,self-attention mechanism,model In self-attention mechanism,0.5129305720329285
Blogs,1,37,model,every role,compared to,other vectors,every role compared to other vectors,0.6822799444198608
Blogs,1,37,model,every role,to compute,each output vector,every role to compute each output vector,0.745304524898529
Blogs,1,37,model,other vectors,to get,own output yi ( query ),other vectors to get own output yi ( query ),0.6076803207397461
Blogs,1,37,model,each output vector,once,weights,each output vector once weights,0.68015056848526
Blogs,1,37,model,model,In,every role,model In every role,0.5425392985343933
Blogs,1,38,model,three weight matrices,dimensions,k x k,three weight matrices dimensions k x k,0.6547674536705017
Blogs,1,38,model,three linear transformation,for,each xi,three linear transformation for each xi,0.647100031375885
Blogs,1,38,model,model,compute,three linear transformation,model compute three linear transformation,0.7464491128921509
Blogs,1,39,model,three learnable weight layers,applied to,same encoded input,three learnable weight layers applied to same encoded input,0.6475744843482971
Blogs,1,40,model,attention mechanism,of,input vector,attention mechanism of input vector,0.5488440990447998
Blogs,1,40,model,model,apply,attention mechanism,model apply attention mechanism,0.6385172605514526
Blogs,1,43,model,dot product,of,query,dot product of query,0.6080477237701416
Blogs,1,43,model,dot product,divide,square root of dk,dot product divide square root of dk,0.73588627576828
Blogs,1,43,model,dot product,apply,softmax function,dot product apply softmax function,0.6255101561546326
Blogs,1,43,model,query,with,all keys,query with all keys,0.6194281578063965
Blogs,1,43,model,softmax function,to obtain,weights,softmax function to obtain weights,0.591539204120636
Blogs,1,43,model,weights,on,values,weights on values,0.5490699410438538
Blogs,1,43,model,model,compute,dot product,model compute dot product,0.7326132655143738
Blogs,1,45,model,"q , k and v matrices",to calculate,attention scores,"q , k and v matrices to calculate attention scores",0.6846718192100525
Blogs,1,45,model,model,use,"q , k and v matrices","model use q , k and v matrices",0.6609025001525879
Blogs,1,47,model,dot product,of,query vector,dot product of query vector,0.5873607397079468
Blogs,1,47,model,query vector,with,key vector,query vector with key vector,0.6135010123252869
Blogs,1,47,model,key vector,of,respective word,key vector of respective word,0.6183144450187683
Blogs,1,47,model,model,has,dot product,model has dot product,0.5952513813972473
Blogs,1,48,model,position 1,calculate,dot product ( . ),position 1 calculate dot product ( . ),0.6459376811981201
Blogs,1,48,model,dot product ( . ),of,q1 and k1,dot product ( . ) of q1 and k1,0.6245903968811035
Blogs,1,48,model,dot product ( . ),of,q1,dot product ( . ) of q1,0.605009913444519
Blogs,1,48,model,dot product ( . ),apply,scaled   factor,dot product ( . ) apply scaled   factor,0.6462244391441345
Blogs,1,48,model,dot product ( . ),"""",scaled   factor,"dot product ( . ) "" scaled   factor",0.6075125336647034
Blogs,1,48,model,scaled   factor,to have,more stable gradients,scaled   factor to have more stable gradients,0.6287774443626404
Blogs,1,48,model,model,for,position 1,model for position 1,0.6494653224945068
Blogs,1,48,model,model,apply,scaled   factor,model apply scaled   factor,0.6844860911369324
Blogs,1,49,model,softmax function,can not work properly,large values,softmax function can not work properly large values,0.6891902685165405
Blogs,1,49,model,large values,resulting in,vanishing,large values resulting in vanishing,0.7589928507804871
Blogs,1,49,model,vanishing,has,gradients,vanishing has gradients,0.613991379737854
Blogs,1,49,model,slowing down,has,learning,slowing down has learning,0.5932949185371399
Blogs,1,49,model,model,has,softmax function,model has softmax function,0.552506685256958
Blogs,1,51,model,model,has,formula,model has formula,0.6037648916244507
Blogs,1,54,model,attention scores,focused on,whole sentence,attention scores focused on whole sentence,0.6589928269386292
Blogs,1,54,model,whole sentence,would produce,same results,whole sentence would produce same results,0.7021477818489075
Blogs,1,55,model,different segments,of,words,different segments of words,0.5961324572563171
Blogs,1,55,model,model,attend to,different segments,model attend to different segments,0.7094828486442566
Blogs,1,56,model,greater power,of,discrimination,greater power of discrimination,0.6092051863670349
Blogs,1,56,model,several self attention heads,dividing,words vectors,several self attention heads dividing words vectors,0.7184904217720032
Blogs,1,56,model,words vectors,into,"fixed number ( h , number of heads ) of chunks","words vectors into fixed number ( h , number of heads ) of chunks",0.5559269189834595
Blogs,1,56,model,self-attention,applied on,corresponding chunks,self-attention applied on corresponding chunks,0.6947275996208191
Blogs,1,56,model,self-attention,using,"q , k and v submatrices","self-attention using q , k and v submatrices",0.6612957715988159
Blogs,1,56,model,corresponding chunks,using,"q , k and v submatrices","corresponding chunks using q , k and v submatrices",0.6877437829971313
Blogs,1,56,model,self attention,has,greater power,self attention has greater power,0.5526158213615417
Blogs,1,56,model,model,give,self attention,model give self attention,0.621736466884613
Blogs,1,58,model,h different output matrices,of,scores,h different output matrices of scores,0.5840661525726318
Blogs,1,58,model,model,produce,h different output matrices,model produce h different output matrices,0.6661529541015625
Blogs,1,60,model,next layer,expecting,additional weights matrix wo,next layer expecting additional weights matrix wo,0.6839848756790161
Blogs,1,60,model,next layer,of,additional weights matrix wo,next layer of additional weights matrix wo,0.5576430559158325
Blogs,1,60,model,next layer,multiply them by,additional weights matrix wo,next layer multiply them by additional weights matrix wo,0.5941608548164368
Blogs,1,60,model,layer ),expecting,additional weights matrix wo,layer ) expecting additional weights matrix wo,0.6720535159111023
Blogs,1,60,model,layer ),multiply them by,additional weights matrix wo,layer ) multiply them by additional weights matrix wo,0.6014419794082642
Blogs,1,60,model,matrix,multiply them by,additional weights matrix wo,matrix multiply them by additional weights matrix wo,0.5603040456771851
Blogs,1,60,model,output matrices,multiply them by,additional weights matrix wo,output matrices multiply them by additional weights matrix wo,0.5915336608886719
Blogs,1,60,model,model,has,next layer,model has next layer,0.5867395997047424
Blogs,1,61,model,final matrix,captures,information,final matrix captures information,0.7277604937553406
Blogs,1,61,model,information,from,all the attention heads,information from all the attention heads,0.6002374291419983
Blogs,1,61,model,model,has,final matrix,model has final matrix,0.5546296834945679
Blogs,1,64,model,representation,position of the word in,sentence,representation position of the word in sentence,0.7388935089111328
Blogs,1,64,model,representation,add it to,word embedding,representation add it to word embedding,0.6182911396026611
Blogs,1,64,model,model,create,representation,model create representation,0.670674741268158
Blogs,1,65,model,positional encodings,to,input embeddings,positional encodings to input embeddings,0.51185142993927
Blogs,1,65,model,input embeddings,bottoms of,encoder and decoder stacks,input embeddings bottoms of encoder and decoder stacks,0.7641772031784058
Blogs,1,65,model,model,add,positional encodings,model add positional encodings,0.6493856310844421
Blogs,1,69,model,model,apply,function,model apply function,0.6396524906158447
Blogs,1,70,model,network,learn how to use,information,network learn how to use information,0.637003481388092
Blogs,1,70,model,model,has,network,model has network,0.6001628041267395
Blogs,1,72,model,sentences,of,all accepted positions,sentences of all accepted positions,0.5934504270553589
Blogs,1,72,model,all accepted positions,during,training loop,all accepted positions during training loop,0.6851685643196106
Blogs,1,72,model,positional encoding,allow,model,positional encoding allow model,0.645630419254303
Blogs,1,72,model,model,to extrapolate to,sequence lengths,model to extrapolate to sequence lengths,0.6641787886619568
Blogs,1,72,model,sequence lengths,ones encountered during,training,sequence lengths ones encountered during training,0.7591978907585144
Blogs,1,72,model,model,requiere,sentences,model requiere sentences,0.7013053894042969
Blogs,1,76,model,position encoding,to,input embedding,position encoding to input embedding,0.5265244841575623
Blogs,1,76,model,model,Add,position encoding,model Add position encoding,0.6590470671653748
Blogs,1,77,model,same weight matrix,shared between,two embedding layers ( encoder and decoder ),same weight matrix shared between two embedding layers ( encoder and decoder ),0.6816318035125732
Blogs,1,77,model,same weight matrix,shared between,pre-softmax linear transformation,same weight matrix shared between pre-softmax linear transformation,0.7292187213897705
Blogs,1,77,model,model,has,same weight matrix,model has same weight matrix,0.57950359582901
Blogs,1,79,model,n=6 identical layers,containing,two sub-layers,n=6 identical layers containing two sub-layers,0.6914842128753662
Blogs,1,79,model,two linear transformations,with,relu activation,two linear transformations with relu activation,0.6331637501716614
Blogs,1,79,model,two sub-layers,has,multi-head self-attention mechanism,two sub-layers has multi-head self-attention mechanism,0.5130113959312439
Blogs,1,79,model,fully connected feed -forward network,has,two linear transformations,fully connected feed -forward network has two linear transformations,0.5801492929458618
Blogs,1,79,model,model,has,n=6 identical layers,model has n=6 identical layers,0.5498502850532532
Blogs,1,80,model,position - wise,to,input,position - wise to input,0.5869842171669006
Blogs,1,80,model,vector,belonging to,sentence sequence,vector belonging to sentence sequence,0.665307879447937
Blogs,1,81,model,residual connection,around,each sub-layer ( attention and fc network ),residual connection around each sub-layer ( attention and fc network ),0.6445577144622803
Blogs,1,81,model,residual connection,summing up,output,residual connection summing up output,0.5992543697357178
Blogs,1,81,model,output,of,layer,output of layer,0.6212378740310669
Blogs,1,81,model,output,followed by,layer normalization,output followed by layer normalization,0.6972091197967529
Blogs,1,81,model,layer,with,input,layer with input,0.6465345621109009
Blogs,1,81,model,input,followed by,layer normalization,input followed by layer normalization,0.6923039555549622
Blogs,1,82,model,regularization,applied,dropout,regularization applied dropout,0.7276173830032349
Blogs,1,82,model,regularization,apply,dropout,regularization apply dropout,0.657685399055481
Blogs,1,82,model,dropout,to,output,dropout to output,0.5553109645843506
Blogs,1,82,model,output,of,each sub-layer,output of each sub-layer,0.6057036519050598
Blogs,1,82,model,every residual connection,has,regularization,every residual connection has regularization,0.5573859810829163
Blogs,1,82,model,model,Before,every residual connection,model Before every residual connection,0.6843749284744263
Blogs,1,87,model,model,implement,encoder layer,model implement encoder layer,0.6719666123390198
Blogs,1,89,model,model,has,encoder code,model has encoder code,0.560050904750824
Blogs,1,91,model,decoder,share,some components,decoder share some components,0.7563251852989197
Blogs,1,91,model,decoder,used in,different way,decoder used in different way,0.7216737270355225
Blogs,1,91,model,some components,with,encoder,some components with encoder,0.6737387180328369
Blogs,1,91,model,different way,to take into account,encoder output,different way to take into account encoder output,0.6394014358520508
Blogs,1,91,model,model,has,decoder,model has decoder,0.6226420402526855
Blogs,1,95,model,predictions,for,position i,predictions for position i,0.6735017895698547
Blogs,1,95,model,position i,depend only on,known outputs,position i depend only on known outputs,0.7523177862167358
Blogs,1,95,model,known outputs,at,positions less than i,known outputs at positions less than i,0.5572943091392517
Blogs,1,96,model,values,corresponding to,forbidden states,values corresponding to forbidden states,0.6183386445045471
Blogs,1,96,model,forbidden states,in,softmax layer,forbidden states in softmax layer,0.5013512969017029
Blogs,1,96,model,softmax layer,of,dot-product attention modules,softmax layer of dot-product attention modules,0.5081239342689514
Blogs,1,97,model,encoder- decoder attention,performs,multi-head attention,encoder- decoder attention performs multi-head attention,0.5317725539207458
Blogs,1,97,model,multi-head attention,output of,decoder,multi-head attention output of decoder,0.7240061163902283
Blogs,1,97,model,key and value vectors,come from,output of the encoder,key and value vectors come from output of the encoder,0.6065662503242493
Blogs,1,97,model,queries,come from,previous decoder layer,queries come from previous decoder layer,0.6755337119102478
Blogs,1,98,model,every position,in,decoder,every position in decoder,0.5869318842887878
Blogs,1,98,model,every position,to attend,over all positions,every position to attend over all positions,0.6834655404090881
Blogs,1,98,model,decoder,in,input sequence,decoder in input sequence,0.5207729339599609
Blogs,1,98,model,over all positions,in,input sequence,over all positions in input sequence,0.5224571228027344
Blogs,1,98,model,model,allows,every position,model allows every position,0.696484386920929
Blogs,1,100,model,residual connection and layer normalization,around,each sub-layer,residual connection and layer normalization around each sub-layer,0.6382412910461426
Blogs,1,100,model,model,has,residual connection and layer normalization,model has residual connection and layer normalization,0.511116623878479
Blogs,1,7,results,guide,on,encoder-decoder model,guide on encoder-decoder model,0.5736496448516846
Blogs,1,7,results,guide,on,attention mechanism,guide on attention mechanism,0.5254599452018738
Blogs,1,23,results,attention,all you need,paper,attention all you need paper,0.5631428956985474
Blogs,1,23,results,results,has,attention,results has attention,0.4885852336883545
