topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
Blogs,0,19,model,evolutionary neural architecture search,to improve,perplexity,evolutionary neural architecture search to improve perplexity,0.6275269389152527
Blogs,0,19,model,evolved transformer seq2seq architecture,has,transformer architecture,evolved transformer seq2seq architecture has transformer architecture,0.5975603461265564
Blogs,0,20,model,meena,has,single evolved transformer encoder block,meena has single evolved transformer encoder block,0.5664201378822327
Blogs,0,20,model,model,has,meena,model has meena,0.6736679673194885
Blogs,0,21,model,encoder,processing,conversation context,encoder processing conversation context,0.7235851883888245
Blogs,0,21,model,conversation context,to help,meena,conversation context to help meena,0.6847320795059204
Blogs,0,21,model,meena,understand,already been said in the conversation,meena understand already been said in the conversation,0.5791788697242737
Blogs,0,21,model,model,has,encoder,model has encoder,0.5940273404121399
Blogs,0,22,model,decoder,uses,information,decoder uses information,0.6550742983818054
Blogs,0,22,model,information,to formulate,actual response,information to formulate actual response,0.6323143243789673
Blogs,0,22,model,model,has,decoder,model has decoder,0.6226420402526855
Blogs,0,30,model,sensibleness and speci city average ( ssa ),captures,"basic , but important attributes","sensibleness and speci city average ( ssa ) captures basic , but important attributes",0.7247968316078186
Blogs,0,30,model,"basic , but important attributes",for,natural conversations,"basic , but important attributes for natural conversations",0.5720998644828796
Blogs,0,30,model,model,design,human evaluation metric,model design human evaluation metric,0.6033333539962769
Blogs,0,36,model,response,makes,sense,response makes sense,0.7349186539649963
Blogs,0,36,model,utterance,speci c to,given context,utterance speci c to given context,0.7171949744224548
Blogs,0,36,model,response,has,utterance,response has utterance,0.5641737580299377
Blogs,0,36,model,sense,has,utterance,sense has utterance,0.649947464466095
Blogs,0,8,results,things,inconsistent with,been said so far,things inconsistent with been said so far,0.6518300175666809
Blogs,0,8,results,things,inconsistent with,lack,things inconsistent with lack,0.7319154739379883
Blogs,0,8,results,lack,has,common sense and basic knowledge about the world,lack has common sense and basic knowledge about the world,0.5580349564552307
Blogs,0,8,results,results,say,things,results say things,0.6125065684318542
Blogs,0,9,results,results,has,chatbots,results has chatbots,0.5313798785209656
Blogs,0,10,results,n't know,is,sensible response,n't know is sensible response,0.6118719577789307
Blogs,0,10,results,sensible response,to,any question,sensible response to any question,0.5870046615600586
Blogs,0,11,results,more often,than,people,more often than people,0.6321097612380981
Blogs,0,13,results,meena,conduct,conversations,meena conduct conversations,0.6924999952316284
Blogs,0,13,results,more sensible and speci c,than,existing state - of - the - art chatbots,more sensible and speci c than existing state - of - the - art chatbots,0.5725252032279968
Blogs,0,13,results,results,show,meena,results show meena,0.6555822491645813
Blogs,0,14,results,new human evaluation metric,propose for,opendomain chatbots,new human evaluation metric propose for opendomain chatbots,0.5989471673965454
Blogs,0,14,results,new human evaluation metric,called,sensibleness and speci city average ( ssa ),new human evaluation metric called sensibleness and speci city average ( ssa ),0.6432949900627136
Blogs,0,14,results,sensibleness and speci city average ( ssa ),captures,"basic , but important attributes","sensibleness and speci city average ( ssa ) captures basic , but important attributes",0.7247968316078186
Blogs,0,14,results,"basic , but important attributes",for,human conversation,"basic , but important attributes for human conversation",0.5815853476524353
Blogs,0,14,results,results,has,improvements,results has improvements,0.615561842918396
Blogs,0,15,results,results,demonstrate,perplexity,results demonstrate perplexity,0.5786092877388
Blogs,0,28,results,existing state - of- the - art generative model,has,openai gpt -2,existing state - of- the - art generative model has openai gpt -2,0.5683116316795349
Blogs,0,28,results,existing state - of- the - art generative model,has,meena,existing state - of- the - art generative model has meena,0.5929677486419678
Blogs,0,28,results,meena,has,1.7x greater model capacity,meena has 1.7x greater model capacity,0.5843883752822876
Blogs,0,28,results,results,Compared to,existing state - of- the - art generative model,results Compared to existing state - of- the - art generative model,0.5959252715110779
Blogs,0,29,results,results,has,human evaluation metric,results has human evaluation metric,0.508119523525238
Blogs,0,35,results,factually wrong,rated as,does not make sense,factually wrong rated as does not make sense,0.6318132877349854
Blogs,0,35,results,off - confusing,has,illogical,off - confusing has illogical,0.5883154273033142
Blogs,0,38,results,reply,used in,dozens of different contexts,reply used in dozens of different contexts,0.7362594604492188
Blogs,0,38,results,results,has,reply,results has reply,0.5172799229621887
Blogs,0,39,results,b,ca n't get enough of,roger federer,b ca n't get enough of roger federer,0.5901909470558167
Blogs,0,39,results,b,marked as,speci,b marked as speci,0.7198674082756042
Blogs,0,39,results,responds,ca n't get enough of,roger federer,responds ca n't get enough of roger federer,0.6900191903114319
Blogs,0,39,results,responds,marked as,speci,responds marked as speci,0.6617414951324463
Blogs,0,39,results,roger federer,marked as,speci,roger federer marked as speci,0.6737322211265564
Blogs,0,39,results,b,has,responds,b has responds,0.6929689645767212
Blogs,0,39,results,speci,has,c,speci has c,0.586188793182373
Blogs,0,42,results,sensibleness,of,chatbot,sensibleness of chatbot,0.5948151350021362
Blogs,0,42,results,sensibleness,is,fraction of responses,sensibleness is fraction of responses,0.5701195001602173
Blogs,0,42,results,speci city,is,fraction of responses,speci city is fraction of responses,0.5617367029190063
Blogs,0,42,results,fraction of responses,has,labeled   sensible,fraction of responses has labeled   sensible,0.5757840871810913
Blogs,0,42,results,results,has,sensibleness,results has sensibleness,0.6082978248596191
Blogs,0,44,results,meena,does,much better,meena does much better,0.31226471066474915
Blogs,0,44,results,much better,than,existing state - of - the - art chatbots,much better than existing state - of - the - art chatbots,0.5821476578712463
Blogs,0,44,results,existing state - of - the - art chatbots,by,large margins,existing state - of - the - art chatbots by large margins,0.5737481117248535
Blogs,0,44,results,large margins,in terms of,ssa scores,large margins in terms of ssa scores,0.7245461940765381
Blogs,0,44,results,results,demonstrate,meena,results demonstrate meena,0.6142404675483704
Blogs,0,49,results,results,discover,perplexity,results discover perplexity,0.596633791923523
Blogs,0,51,results,results,lower,perplexity,results lower perplexity,0.6671218872070312
Blogs,0,54,results,results,lower,perplexity,results lower perplexity,0.6671218872070312
Blogs,0,55,results,meena sensibleness and speci city average ( ssa ),compared with,humans,meena sensibleness and speci city average ( ssa ) compared with humans,0.7330482602119446
Blogs,0,55,results,meena sensibleness and speci city average ( ssa ),compared with,mitsuku,meena sensibleness and speci city average ( ssa ) compared with mitsuku,0.6723842620849609
Blogs,0,55,results,results,has,meena sensibleness and speci city average ( ssa ),results has meena sensibleness and speci city average ( ssa ),0.5804405808448792
Blogs,0,57,results,best end-to - end trained meena model,referred to as,meena ( base ),best end-to - end trained meena model referred to as meena ( base ),0.5559058785438538
Blogs,0,57,results,best end-to - end trained meena model,achieves,perplexity,best end-to - end trained meena model achieves perplexity,0.6544527411460876
Blogs,0,57,results,best end-to - end trained meena model,translates to,ssa score,best end-to - end trained meena model translates to ssa score,0.607927680015564
Blogs,0,57,results,perplexity,of,10.2,perplexity of 10.2,0.5797426700592041
Blogs,0,57,results,ssa score,of,72 %,ssa score of 72 %,0.5444883108139038
Blogs,0,57,results,results,has,best end-to - end trained meena model,results has best end-to - end trained meena model,0.5448461771011353
Blogs,0,58,results,ssa scores,achieved by,other chabots,ssa scores achieved by other chabots,0.6565795540809631
Blogs,0,58,results,ssa scores,of,72 %,ssa scores of 72 %,0.5609977841377258
Blogs,0,58,results,ssa score,of,72 %,ssa score of 72 %,0.5444883108139038
Blogs,0,58,results,72 %,not far from,86 % ssa,72 % not far from 86 % ssa,0.715911865234375
Blogs,0,58,results,86 % ssa,achieved by,average person,86 % ssa achieved by average person,0.6502906680107117
Blogs,0,58,results,ssa scores,has,ssa score,ssa scores has ssa score,0.5441305041313171
Blogs,0,58,results,other chabots,has,ssa score,other chabots has ssa score,0.5655863881111145
Blogs,0,58,results,results,Compared to,ssa scores,results Compared to ssa scores,0.5955277681350708
Blogs,0,61,results,lowering the perplexity of neural conversational models,improvements in,"algorithms , architectures , data","lowering the perplexity of neural conversational models improvements in algorithms , architectures , data",0.6524011492729187
Blogs,0,64,results,risks and bene ts,associated with,externalizing,risks and bene ts associated with externalizing,0.7005946040153503
Blogs,0,64,results,externalizing,has,model checkpoint,externalizing has model checkpoint,0.5944561958312988
Blogs,0,64,results,results,evaluating,risks and bene ts,results evaluating risks and bene ts,0.5757156014442444
Blogs,1,94,ablation-analysis,longer interactions,generate,appropriate responses,longer interactions generate appropriate responses,0.6333496570587158
Blogs,1,100,ablation-analysis,interests,has,you,interests has you,0.5693588256835938
Blogs,1,101,ablation-analysis,closing thought,has,"13/03/2022 , 15:18","closing thought has 13/03/2022 , 15:18",0.52302485704422
Blogs,1,40,baselines,deterministically,from,xed set of possible responses,deterministically from xed set of possible responses,0.5705940127372742
Blogs,1,48,baselines,xed responses,crafted,up-front,xed responses crafted up-front,0.7795251607894897
Blogs,1,48,baselines,baselines,has,xed responses,baselines has xed responses,0.5551974177360535
Blogs,1,63,baselines,wordnet,with,lexical relationships,wordnet with lexical relationships,0.5859261155128479
Blogs,1,63,baselines,wordnet,with,lexical relationships,wordnet with lexical relationships,0.5859261155128479
Blogs,1,63,baselines,wordnet,with,lexical relationships,wordnet with lexical relationships,0.5859261155128479
Blogs,1,63,baselines,lexical relationships,between,words,lexical relationships between words,0.6312272548675537
Blogs,1,63,baselines,lexical relationships,between,verbs,lexical relationships between verbs,0.6520877480506897
Blogs,1,63,baselines,lexical relationships,between,verbs,lexical relationships between verbs,0.6520877480506897
Blogs,1,63,baselines,words,for,over a thousand words,words for over a thousand words,0.6412365436553955
Blogs,1,63,baselines,words,for,over ten thousand words,words for over ten thousand words,0.6361565589904785
Blogs,1,63,baselines,words,for,over ten thousand words,words for over ten thousand words,0.6361565589904785
Blogs,1,63,baselines,verbnet,with,lexical relationships,verbnet with lexical relationships,0.575573205947876
Blogs,1,63,baselines,lexical relationships,between,verbs,lexical relationships between verbs,0.6520877480506897
Blogs,1,63,baselines,framenet,contains,word senses ',framenet contains word senses ',0.6481448411941528
Blogs,1,63,baselines,word senses ',for,over ten thousand words,word senses ' for over ten thousand words,0.6120538115501404
Blogs,1,75,baselines,dstc model,include,statistical approaches,dstc model include statistical approaches,0.631446123123169
Blogs,1,75,baselines,dstc model,include,hand-crafted systems,dstc model include hand-crafted systems,0.5913962721824646
Blogs,1,75,baselines,baselines,has,dstc model,baselines has dstc model,0.5587045550346375
Blogs,1,76,baselines,dynamic bayesian approach,by modeling,latent dialogue state,dynamic bayesian approach by modeling latent dialogue state,0.7482531070709229
Blogs,1,76,baselines,observed tracker outputs,in,directed graphical model,observed tracker outputs in directed graphical model,0.5096092224121094
Blogs,1,16,experiments,written input and output,has,speech recogniser and synthesiser,written input and output has speech recogniser and synthesiser,0.5723918676376343
Blogs,1,49,experiments,more complex chatbots,generate,own responses,more complex chatbots generate own responses,0.6754483580589294
Blogs,1,53,experiments,dialogue corpora,for,training,dialogue corpora for training,0.5976179838180542
Blogs,1,32,hyperparameters,datasets,constrained to,very small task,datasets constrained to very small task,0.715813159942627
Blogs,1,35,model,intent,is,label,intent is label,0.5838563442230225
Blogs,1,35,model,conditioned utterances,called,conditioning variables or inputs,conditioned utterances called conditioning variables or inputs,0.6916158199310303
Blogs,1,35,model,model,has,intent,model has intent,0.5713276267051697
Blogs,1,37,model,discriminative models,trained,independently,discriminative models trained independently,0.6922991275787354
Blogs,1,37,model,discriminative models,plugged in,fully deployed dialogue systems,discriminative models plugged in fully deployed dialogue systems,0.6873398423194885
Blogs,1,37,model,model,has,discriminative models,model has discriminative models,0.526917040348053
Blogs,1,43,model,all parts,including,speech recognition,all parts including speech recognition,0.7020192742347717
Blogs,1,43,model,all parts,including,natural language understanding,all parts including natural language understanding,0.66539466381073
Blogs,1,43,model,all parts,including,state tracking,all parts including state tracking,0.7357144355773926
Blogs,1,43,model,all parts,including,response selection,all parts including response selection,0.7533103227615356
Blogs,1,44,model,output,of,dialogue tracker or natural language understanding modules,output of dialogue tracker or natural language understanding modules,0.5597085952758789
Blogs,1,44,model,dialogue tracker or natural language understanding modules,together with,dialogue history,dialogue tracker or natural language understanding modules together with dialogue history,0.625277578830719
Blogs,1,44,model,model,maps,output,model maps output,0.7740440368652344
Blogs,1,55,model,dialogue history and tracker outputs,projected into,euclidean space,dialogue history and tracker outputs projected into euclidean space,0.7206103801727295
Blogs,1,55,model,model,has,dialogue history and tracker outputs,model has dialogue history and tracker outputs,0.5677873492240906
Blogs,1,56,model,optimal response,projecting,all potential responses,optimal response projecting all potential responses,0.7567199468612671
Blogs,1,56,model,all potential responses,into,same euclidean space,all potential responses into same euclidean space,0.5748117566108704
Blogs,1,56,model,response,closest to,desirable response region,response closest to desirable response region,0.6840619444847107
Blogs,1,56,model,model,has,optimal response,model has optimal response,0.5179388523101807
Blogs,1,68,model,utterance -level representation,by combining,word embeddings,utterance -level representation by combining word embeddings,0.6664475202560425
Blogs,1,68,model,utterance -level representation,taking,maximum,utterance -level representation taking maximum,0.6970627307891846
Blogs,1,68,model,word embeddings,of,each word,word embeddings of each word,0.5598363280296326
Blogs,1,68,model,word embeddings,summing,word embeddings,word embeddings summing word embeddings,0.6091839671134949
Blogs,1,68,model,word embeddings,taking,maximum,word embeddings taking maximum,0.6943786144256592
Blogs,1,68,model,model,created,utterance -level representation,model created utterance -level representation,0.5399891138076782
Blogs,1,69,model,utterance - level representations,together with,word counts,utterance - level representations together with word counts,0.6453061699867249
Blogs,1,69,model,utterance - level representations,given as,inputs,utterance - level representations given as inputs,0.645349383354187
Blogs,1,69,model,inputs,to,linear classi er,inputs to linear classi er,0.5620987415313721
Blogs,1,69,model,linear classi er,to classify,dialogue acts,linear classi er to classify dialogue acts,0.7391386032104492
Blogs,1,69,model,model,has,utterance - level representations,model has utterance - level representations,0.5273905992507935
Blogs,1,73,model,classi cation problem,given,current input,classi cation problem given current input,0.6882096529006958
Blogs,1,73,model,current input,to,dialogue state tracker,current input to dialogue state tracker,0.5565304160118103
Blogs,1,73,model,dialogue state tracker,plus,relevant external knowledge,dialogue state tracker plus relevant external knowledge,0.639988899230957
Blogs,1,73,model,relevant external knowledge,from,other sources,relevant external knowledge from other sources,0.5218709707260132
Blogs,1,73,model,model,framed as,classi cation problem,model framed as classi cation problem,0.6753539443016052
Blogs,1,83,model,episodic memory,same as,memory,episodic memory same as memory,0.5408204793930054
Blogs,1,83,model,memory,used in,traditional memory networks,memory used in traditional memory networks,0.6193112134933472
Blogs,1,83,model,memory,extracted from,input,memory extracted from input,0.5911373496055603
Blogs,1,83,model,semantic memory,refers to,knowledge sources,semantic memory refers to knowledge sources,0.6418758630752563
Blogs,1,83,model,knowledge sources,xed for,all inputs,knowledge sources xed for all inputs,0.7484919428825378
Blogs,1,83,model,model,has,episodic memory,model has episodic memory,0.5244011878967285
Blogs,1,4,results,bear,with,more interesting,bear with more interesting,0.6829313635826111
Blogs,1,4,results,results,has,bear,results has bear,0.46992555260658264
Blogs,1,19,results,results,has,written dialogue,results has written dialogue,0.5188460350036621
Blogs,1,21,results,results,As,occasional movie watcher,results As occasional movie watcher,0.5726124048233032
Blogs,1,25,results,spoken dialogues,tend to be,more colloquial,spoken dialogues tend to be more colloquial,0.6628289818763733
Blogs,1,25,results,results,has,spoken dialogues,results has spoken dialogues,0.5394178628921509
Blogs,1,39,results,results,choosing,chatbot is going to say,results choosing chatbot is going to say,0.7159371376037598
Blogs,1,50,results,beam-search,generate,highly probably responses,beam-search generate highly probably responses,0.6744837760925293
Blogs,1,52,results,short ( single requestresponse ) conversations,handle,multiple interactive turns,short ( single requestresponse ) conversations handle multiple interactive turns,0.6242851614952087
Blogs,1,52,results,results,has,short ( single requestresponse ) conversations,results has short ( single requestresponse ) conversations,0.5534253716468811
Blogs,1,62,results,structured external knowledge,from,general natural language processing databases and tools,structured external knowledge from general natural language processing databases and tools,0.5152664184570312
Blogs,1,62,results,results,take advantage of,structured external knowledge,results take advantage of structured external knowledge,0.6096357107162476
Blogs,1,65,results,learning,from,related datasets,learning from related datasets,0.5691446661949158
Blogs,1,65,results,learning,to bootstrap,learning process,learning to bootstrap learning process,0.6735388040542603
Blogs,1,65,results,transfer,has,learning,transfer has learning,0.6260396838188171
Blogs,1,65,results,results,building,new application,results building new application,0.6560481190681458
Blogs,1,70,results,forgues,by leveraging,"another , substantially larger , corpus","forgues by leveraging another , substantially larger , corpus",0.714098334312439
Blogs,1,70,results,"another , substantially larger , corpus",able to,improve,"another , substantially larger , corpus able to improve",0.6686670780181885
Blogs,1,70,results,performance,on,original task,performance on original task,0.5060971975326538
Blogs,1,70,results,improve,has,performance,improve has performance,0.5578044652938843
Blogs,1,70,results,results,has,forgues,results has forgues,0.6228206753730774
Blogs,1,80,results,bot,to exhibit,some kind of consistent personality,bot to exhibit some kind of consistent personality,0.6782503128051758
Blogs,2,26,baselines,any other word,chosen as,action,any other word chosen as action,0.6640957593917847
Blogs,2,26,baselines,update,has,state of the systema,update has state of the systema,0.5956370234489441
Blogs,2,32,baselines,trained questioner,using,proposed rl framework,trained questioner using proposed rl framework,0.6459987759590149
Blogs,2,83,baselines,any other word,chosen as,action,any other word chosen as action,0.6640957593917847
Blogs,2,83,baselines,update,has,state of the systema,update has state of the systema,0.5956370234489441
Blogs,2,90,baselines,trained questioner,using,proposed rl framework,trained questioner using proposed rl framework,0.6459987759590149
Blogs,2,134,baselines,concatenate embeddings,for,image,concatenate embeddings for image,0.6392132639884949
Blogs,2,134,baselines,baselines,has,questioner question,baselines has questioner question,0.5859658122062683
Blogs,2,8,experiments,factors,affect,accuracy of humans,factors affect accuracy of humans,0.7241215109825134
Blogs,2,53,experiments,two separate tasks,create,amazon mechanical turk ( amt ),two separate tasks create amazon mechanical turk ( amt ),0.5761036276817322
Blogs,2,53,experiments,two separate tasks,on,amazon mechanical turk ( amt ),two separate tasks on amazon mechanical turk ( amt ),0.5101026296615601
Blogs,2,53,experiments,two separate tasks,role of,oracle and questioner,two separate tasks role of oracle and questioner,0.709847092628479
Blogs,2,53,experiments,amazon mechanical turk ( amt ),role of,oracle and questioner,amazon mechanical turk ( amt ) role of oracle and questioner,0.6360985636711121
Blogs,2,58,experiments,questioner,ask,few extra questions,questioner ask few extra questions,0.757944643497467
Blogs,2,111,experiments,two separate tasks,create,amazon mechanical turk ( amt ),two separate tasks create amazon mechanical turk ( amt ),0.5761036276817322
Blogs,2,111,experiments,two separate tasks,on,amazon mechanical turk ( amt ),two separate tasks on amazon mechanical turk ( amt ),0.5101026296615601
Blogs,2,111,experiments,two separate tasks,role of,oracle and questioner,two separate tasks role of oracle and questioner,0.709847092628479
Blogs,2,111,experiments,amazon mechanical turk ( amt ),role of,oracle and questioner,amazon mechanical turk ( amt ) role of oracle and questioner,0.6360985636711121
Blogs,2,116,experiments,questioner,ask,few extra questions,questioner ask few extra questions,0.757944643497467
Blogs,2,118,experiments,factors,affect,accuracy of humans,factors affect accuracy of humans,0.7241215109825134
Blogs,2,6,hyperparameters,dialogue,is,automatically terminated,dialogue is automatically terminated,0.5964642763137817
Blogs,2,6,hyperparameters,dialogue,is,automatically terminated,dialogue is automatically terminated,0.5964642763137817
Blogs,2,6,hyperparameters,automatically terminated,after,j questions,automatically terminated after j questions,0.6912574172019958
Blogs,2,6,hyperparameters,automatically terminated,after,questions,automatically terminated after questions,0.6677834391593933
Blogs,2,6,hyperparameters,automatically terminated,after,i words,automatically terminated after i words,0.7169262766838074
Blogs,2,6,hyperparameters,hyperparameters,has,dialogue,hyperparameters has dialogue,0.5604565143585205
Blogs,2,10,hyperparameters,previous work,in,guesswhat ?!,previous work in guesswhat ?!,0.5008240342140198
Blogs,2,23,hyperparameters,action space,comprises,set of all the words in the vocabulary,action space comprises set of all the words in the vocabulary,0.6009426116943359
Blogs,2,23,hyperparameters,hyperparameters,has,action space,hyperparameters has action space,0.5091602206230164
Blogs,2,25,hyperparameters,choosen,as,action,choosen as action,0.5708938241004944
Blogs,2,25,hyperparameters,current question,considered,completed,current question considered completed,0.6582857966423035
Blogs,2,25,hyperparameters,answer,sampled from,oracle,answer sampled from oracle,0.6983005404472351
Blogs,2,25,hyperparameters,<?> word,has,current question,<?> word has current question,0.6296598315238953
Blogs,2,25,hyperparameters,action,has,current question,action has current question,0.5825529098510742
Blogs,2,28,hyperparameters,reward,as,1,reward as 1,0.6035059690475464
Blogs,2,28,hyperparameters,reward,as,0,reward as 0,0.5766138434410095
Blogs,2,28,hyperparameters,1,if,guesser,1 if guesser,0.6384595036506653
Blogs,2,28,hyperparameters,guesser,could identify,correct object,guesser could identify correct object,0.6637492775917053
Blogs,2,28,hyperparameters,hyperparameters,defines,reward,hyperparameters defines reward,0.663917601108551
Blogs,2,31,hyperparameters,hyperparameters,Train,"oracle , the questioner and the guesser","hyperparameters Train oracle , the questioner and the guesser",0.6420077085494995
Blogs,2,52,hyperparameters,filtered subset,used as,image set,filtered subset used as image set,0.6910144090652466
Blogs,2,52,hyperparameters,of images,from,mscoco,of images from mscoco,0.6290826797485352
Blogs,2,52,hyperparameters,filtered subset,has,of images,filtered subset has of images,0.6296132802963257
Blogs,2,52,hyperparameters,hyperparameters,has,filtered subset,hyperparameters has filtered subset,0.5915461182594299
Blogs,2,54,hyperparameters,things,like,spelling mistakes,things like spelling mistakes,0.6774323582649231
Blogs,2,54,hyperparameters,things,like,validation,things like validation,0.6525023579597473
Blogs,2,54,hyperparameters,hyperparameters,has,data,hyperparameters has data,0.5382587313652039
