topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
translation,0,30,results,greedy - search performance,of,models,greedy - search performance of models,0.622206449508667
translation,0,30,results,models,trained with,softmax tempering,models trained with softmax tempering,0.7357732057571411
translation,0,30,results,models,trained with,softmax tempering,models trained with softmax tempering,0.7357732057571411
translation,0,30,results,models,trained without,softmax tempering,models trained without softmax tempering,0.7276356816291809
translation,0,30,results,softmax tempering,becomes,comparable to or better,softmax tempering becomes comparable to or better,0.632431149482727
translation,0,30,results,comparable to or better,than,beam-search performance,comparable to or better than beam-search performance,0.60617995262146
translation,0,30,results,beam-search performance,of,models,beam-search performance of models,0.5921302437782288
translation,0,30,results,models,trained without,softmax tempering,models trained without softmax tempering,0.7276356816291809
translation,0,30,results,results,has,greedy - search performance,results has greedy - search performance,0.5631703734397888
translation,0,163,results,label smoothing and temperature,kept to,default values,label smoothing and temperature kept to default values,0.6701947450637817
translation,0,163,results,default values,giving,high weight,default values giving high weight,0.713301956653595
translation,0,163,results,high weight,to,sem loss,high weight to sem loss,0.6020211577415466
translation,0,163,results,high weight,gives,improvements,high weight gives improvements,0.615574300289154
translation,0,163,results,improvements,of,over 1.0 bleu points,improvements of over 1.0 bleu points,0.5595738291740417
translation,2,151,ablation-analysis,spm,makes,slight contributions,spm makes slight contributions,0.5432291626930237
translation,2,151,ablation-analysis,slight contributions,to,nct model,slight contributions to nct model,0.5489016771316528
translation,2,151,ablation-analysis,nct model,in terms of,bleu,nct model in terms of bleu,0.6274317502975464
translation,2,151,ablation-analysis,less significant,than,dcm,less significant than dcm,0.6086525321006775
translation,2,151,ablation-analysis,ablation analysis,has,spm,ablation analysis has spm,0.5418246984481812
translation,2,129,baselines,original model,is,rnn - based,original model is rnn - based,0.5766943097114563
translation,2,129,baselines,additional encoder,to incorporate,mixed - language dialogue history,additional encoder to incorporate mixed - language dialogue history,0.7032874822616577
translation,2,129,baselines,context - aware nmt systems,has,original model,context - aware nmt systems has original model,0.5628893375396729
translation,2,110,experimental-setup,transformer models,contain,l = 6 encoder layers,transformer models contain l = 6 encoder layers,0.5930576324462891
translation,2,110,experimental-setup,transformer models,contain,l = 6 decoder layers,transformer models contain l = 6 decoder layers,0.5789194107055664
translation,2,110,experimental-setup,experimental setup,has,transformer models,experimental setup has transformer models,0.5094819664955139
translation,2,111,experimental-setup,training step,for,first pre-training stage,training step for first pre-training stage,0.6458976864814758
translation,2,111,experimental-setup,training step,for,second fine-tuning stage,training step for second fine-tuning stage,0.6231564283370972
translation,2,111,experimental-setup,first pre-training stage,set to,"t 1 = 200,000","first pre-training stage set to t 1 = 200,000",0.7158580422401428
translation,2,111,experimental-setup,second fine-tuning stage,set to,"t 2 = 5,000","second fine-tuning stage set to t 2 = 5,000",0.7172166109085083
translation,2,111,experimental-setup,experimental setup,has,training step,experimental setup has training step,0.5325546264648438
translation,2,112,experimental-setup,batch size,for,each gpu,batch size for each gpu,0.6036682724952698
translation,2,112,experimental-setup,each gpu,set to,4096 tokens,each gpu set to 4096 tokens,0.6593772172927856
translation,2,112,experimental-setup,experimental setup,has,batch size,experimental setup has batch size,0.5429967045783997
translation,2,113,experimental-setup,experiments,in,first stage,experiments in first stage,0.5838447213172913
translation,2,113,experimental-setup,first stage,conducted utilizing,8 nvidia tesla v100 gpus,first stage conducted utilizing 8 nvidia tesla v100 gpus,0.6434941291809082
translation,2,113,experimental-setup,4 gpus,for,second stage,4 gpus for second stage,0.6077414155006409
translation,2,115,experimental-setup,"adam ( kingma and ba , 2014 )",with,? 1 = 0.9 and ? 2 = 0.998,"adam ( kingma and ba , 2014 ) with ? 1 = 0.9 and ? 2 = 0.998",0.6532140970230103
translation,2,115,experimental-setup,learning rate,set to,1.0,learning rate set to 1.0,0.7091217041015625
translation,2,115,experimental-setup,experimental setup,has,learning rate,experimental setup has learning rate,0.4954811632633209
translation,2,116,experimental-setup,label smoothing,set to,0.1,label smoothing set to 0.1,0.6640933752059937
translation,2,116,experimental-setup,experimental setup,has,label smoothing,experimental setup has label smoothing,0.4983872175216675
translation,2,117,experimental-setup,dropout,of,0.1/0.3,dropout of 0.1/0.3,0.6290892958641052
translation,2,117,experimental-setup,0.1/0.3,for,base and big setting,0.1/0.3 for base and big setting,0.6533445715904236
translation,2,118,experimental-setup,| t |,set to,10,| t | set to 10,0.7035831809043884
translation,2,118,experimental-setup,experimental setup,has,| t |,experimental setup has | t |,0.5305099487304688
translation,2,121,experimental-setup,beam size,set to,4,beam size set to 4,0.7776850461959839
translation,2,121,experimental-setup,length penalty,is,0.6,length penalty is 0.6,0.5568951964378357
translation,2,121,experimental-setup,inference,has,beam size,inference has beam size,0.5730389356613159
translation,2,121,experimental-setup,inference,has,length penalty,inference has length penalty,0.5228193998336792
translation,2,121,experimental-setup,experimental setup,During,inference,experimental setup During inference,0.6632732152938843
translation,2,121,experimental-setup,experimental setup,has,length penalty,experimental setup has length penalty,0.4614953398704529
translation,2,7,experiments,four auxiliary tasks,including,monolingual response generation,four auxiliary tasks including monolingual response generation,0.6104792356491089
translation,2,7,experiments,four auxiliary tasks,including,cross-lingual response generation,four auxiliary tasks including cross-lingual response generation,0.6146933436393738
translation,2,7,experiments,four auxiliary tasks,including,next utterance discrimination,four auxiliary tasks including next utterance discrimination,0.6671242713928223
translation,2,7,experiments,four auxiliary tasks,including,speaker identification,four auxiliary tasks including speaker identification,0.684770941734314
translation,2,8,experiments,nct model,through,training objectives,nct model through training objectives,0.6827154755592346
translation,2,30,experiments,csa - nct framework,datasets of,different language pairs,csa - nct framework datasets of different language pairs,0.7291982769966125
translation,2,114,experiments,8*4096 and 4*4096 tokens,per,update,8*4096 and 4*4096 tokens per update,0.661396324634552
translation,2,114,experiments,update,for,all experiments,update for all experiments,0.5762354731559753
translation,2,114,experiments,all experiments,in,first-stage and second-stage,all experiments in first-stage and second-stage,0.5438341498374939
translation,2,6,model,chat translation,by introducing,modeling of dialogue characteristics,chat translation by introducing modeling of dialogue characteristics,0.6830337047576904
translation,2,6,model,modeling of dialogue characteristics,into,nct model,modeling of dialogue characteristics into nct model,0.6047919988632202
translation,2,6,model,model,promote,chat translation,model promote chat translation,0.6666784286499023
translation,2,21,model,coherence - speaker - aware nct ( csa - nct ) training framework,to improve,nct model,coherence - speaker - aware nct ( csa - nct ) training framework to improve nct model,0.6303644776344299
translation,2,21,model,nct model,by making use of,dialogue characteristics,nct model by making use of dialogue characteristics,0.7000667452812195
translation,2,21,model,dialogue characteristics,in,conversations,dialogue characteristics in conversations,0.5127557516098022
translation,2,21,model,model,propose,coherence - speaker - aware nct ( csa - nct ) training framework,model propose coherence - speaker - aware nct ( csa - nct ) training framework,0.6320511102676392
translation,2,139,results,substantially outperforms,by,large margin,substantially outperforms by large margin,0.6206852197647095
translation,2,139,results,sentencelevel / context - aware baselines,by,large margin,sentencelevel / context - aware baselines by large margin,0.5454240441322327
translation,2,139,results,1.02,on,en?de,1.02 on en?de,0.6750983595848083
translation,2,139,results,base setting,has,our model,base setting has our model,0.5759850144386292
translation,2,139,results,our model,has,substantially outperforms,our model has substantially outperforms,0.6102578043937683
translation,2,139,results,substantially outperforms,has,sentencelevel / context - aware baselines,substantially outperforms has sentencelevel / context - aware baselines,0.5883991718292236
translation,2,140,results,csa - nct,performs,better,csa - nct performs better,0.6825180649757385
translation,2,140,results,better,on,two directions,better on two directions,0.5721273422241211
translation,2,140,results,lower,than,gate - transformer + ft,lower than gate - transformer + ft,0.617149293422699
translation,2,140,results,ter,has,csa - nct,ter has csa - nct,0.7132515907287598
translation,2,140,results,0.9 ? and 0.7 ?,has,lower,0.9 ? and 0.7 ? has lower,0.5784598588943481
translation,2,140,results,results,In term of,ter,results In term of ter,0.6863987445831299
translation,2,141,results,big setting,on,en?de and de?en,big setting on en?de and de?en,0.6401310563087463
translation,2,141,results,big setting,on,our model,big setting on our model,0.5685731172561646
translation,2,141,results,big setting,on,other existing systems,big setting on other existing systems,0.5768741965293884
translation,2,141,results,our model,consistently surpasses,baselines,our model consistently surpasses baselines,0.7652765512466431
translation,2,141,results,our model,consistently surpasses,other existing systems,our model consistently surpasses other existing systems,0.7454800605773926
translation,2,141,results,big setting,has,our model,big setting has our model,0.5874620079994202
translation,2,141,results,en?de and de?en,has,our model,en?de and de?en has our model,0.6817398071289062
translation,2,141,results,results,Under,big setting,results Under big setting,0.5601499676704407
translation,2,144,results,our model,presents,notable improvements,our model presents notable improvements,0.6498327851295471
translation,2,144,results,notable improvements,over,all comparison models,notable improvements over all comparison models,0.6919194459915161
translation,2,144,results,all comparison models,by,at least 2.43 ? and 0.77 ? bleu gains,all comparison models by at least 2.43 ? and 0.77 ? bleu gains,0.5737617611885071
translation,2,144,results,all comparison models,by,1.73 ? and 1.43 ? bleu gains,all comparison models by 1.73 ? and 1.43 ? bleu gains,0.5387669205665588
translation,2,144,results,at least 2.43 ? and 0.77 ? bleu gains,under,base setting,at least 2.43 ? and 0.77 ? bleu gains under base setting,0.6393013000488281
translation,2,144,results,1.73 ? and 1.43 ? bleu gains,under,big setting,1.73 ? and 1.43 ? bleu gains under big setting,0.6252944469451904
translation,2,144,results,en?zh and zh?en,has,our model,en?zh and zh?en has our model,0.6426789164543152
translation,2,144,results,results,on,en?zh and zh?en,results on en?zh and zh?en,0.5691802501678467
translation,2,149,results,results,under,big setting,results under big setting,0.5601499676704407
translation,2,150,results,dcm,substantially improves,nct model,dcm substantially improves nct model,0.7042081952095032
translation,2,150,results,nct model,in terms of,bleu and ter metrics,nct model in terms of bleu and ter metrics,0.6644065976142883
translation,2,167,results,our model,generates,"more coherent , speaker - relevant , and fluent translations","our model generates more coherent , speaker - relevant , and fluent translations",0.5901129245758057
translation,2,167,results,"more coherent , speaker - relevant , and fluent translations",compared with,other models,"more coherent , speaker - relevant , and fluent translations compared with other models",0.61504065990448
translation,2,167,results,results,show,our model,results show our model,0.6888449192047119
translation,3,94,ablation-analysis,fine -tuning,leads to,increase,fine -tuning leads to increase,0.6822187900543213
translation,3,94,ablation-analysis,increase,of,0.4 bleu,increase of 0.4 bleu,0.6070907711982727
translation,3,94,ablation-analysis,english ? german,has,fine -tuning,english ? german has fine -tuning,0.5869495868682861
translation,3,94,ablation-analysis,ablation analysis,On,english ? german,ablation analysis On english ? german,0.5559094548225403
translation,3,96,ablation-analysis,model combinations,found through,ergodic approach,model combinations found through ergodic approach,0.6900381445884705
translation,3,96,ablation-analysis,ergodic approach,contribute to,0.7 bleu increase,ergodic approach contribute to 0.7 bleu increase,0.6591529846191406
translation,3,96,ablation-analysis,ergodic approach,contribute to,0.6 bleu,ergodic approach contribute to 0.6 bleu,0.6262807250022888
translation,3,96,ablation-analysis,0.7 bleu increase,for,german ? english,0.7 bleu increase for german ? english,0.5764787793159485
translation,3,96,ablation-analysis,0.7 bleu increase,for,english ? german,0.7 bleu increase for english ? german,0.5725522637367249
translation,3,96,ablation-analysis,0.6 bleu,for,english ? german,0.6 bleu for english ? german,0.5595396161079407
translation,3,38,baselines,deep 25 - 6 model,features,25 - layer encoder,deep 25 - 6 model features 25 - layer encoder,0.6572901010513306
translation,3,38,baselines,deep 25 - 6 model,features,6 - layer decoder,deep 25 - 6 model features 6 - layer decoder,0.6708788275718689
translation,3,38,baselines,deep 25 - 6 model,features,1024 dimensions,deep 25 - 6 model features 1024 dimensions,0.6676256656646729
translation,3,38,baselines,deep 25 - 6 model,features,4096 - hidden-state,deep 25 - 6 model features 4096 - hidden-state,0.6587628126144409
translation,3,38,baselines,deep 25 - 6 model,features,16 - head self-attention,deep 25 - 6 model features 16 - head self-attention,0.6753430366516113
translation,3,38,baselines,deep 25 - 6 model,features,layer normalization,deep 25 - 6 model features layer normalization,0.6900547742843628
translation,3,38,baselines,deep 25 - 6 model,of,4096 - hidden-state,deep 25 - 6 model of 4096 - hidden-state,0.5823293924331665
translation,3,38,baselines,deep 25 - 6 model,of,layer normalization,deep 25 - 6 model of layer normalization,0.5628775358200073
translation,3,38,baselines,1024 dimensions,of,word vector,1024 dimensions of word vector,0.5840649008750916
translation,3,38,baselines,1024 dimensions,of,4096 - hidden-state,1024 dimensions of 4096 - hidden-state,0.6010226607322693
translation,3,38,baselines,1024 dimensions,of,layer normalization,1024 dimensions of layer normalization,0.5495730638504028
translation,3,38,baselines,baselines,has,two transformer deep-large model architectures,baselines has two transformer deep-large model architectures,0.5530699491500854
translation,3,34,experimental-setup,byte pair encoding ( bpe ),adopted for,chinese and english sub-word segmentation,byte pair encoding ( bpe ) adopted for chinese and english sub-word segmentation,0.6839948296546936
translation,3,34,experimental-setup,experimental setup,has,byte pair encoding ( bpe ),experimental setup has byte pair encoding ( bpe ),0.5415831804275513
translation,3,35,experimental-setup,bpe models,with,"32,000 merge operations","bpe models with 32,000 merge operations",0.664877712726593
translation,3,35,experimental-setup,"32,000 merge operations",for,both the source and target sides,"32,000 merge operations for both the source and target sides",0.5956828594207764
translation,3,35,experimental-setup,experimental setup,train,bpe models,experimental setup train bpe models,0.6794427037239075
translation,3,39,experimental-setup,"open-source fairseq ( ott et al. , 2019 )",for,training,"open-source fairseq ( ott et al. , 2019 ) for training",0.5262494087219238
translation,3,39,experimental-setup,experimental setup,use,"open-source fairseq ( ott et al. , 2019 )","experimental setup use open-source fairseq ( ott et al. , 2019 )",0.563403308391571
translation,3,42,experimental-setup,size,of,each batch,size of each batch,0.6566802859306335
translation,3,42,experimental-setup,size,of,parameter update frequency,size of parameter update frequency,0.5662137866020203
translation,3,42,experimental-setup,each batch,set as,2048,each batch set as 2048,0.670348048210144
translation,3,42,experimental-setup,parameter update frequency,as,32,parameter update frequency as 32,0.5660668611526489
translation,3,42,experimental-setup,learning rate,as,5e - 4,learning rate as 5e - 4,0.5762070417404175
translation,3,42,experimental-setup,label smoothing,as,0.1,label smoothing as 0.1,0.5090335607528687
translation,3,42,experimental-setup,experimental setup,has,size,experimental setup has size,0.5329226851463318
translation,3,43,experimental-setup,number of warmup steps,is,4000,number of warmup steps is 4000,0.5959648489952087
translation,3,43,experimental-setup,dropout,is,0.1,dropout is 0.1,0.5574049949645996
translation,3,43,experimental-setup,experimental setup,has,number of warmup steps,experimental setup has number of warmup steps,0.5219058394432068
translation,3,43,experimental-setup,experimental setup,has,dropout,experimental setup has dropout,0.5067690014839172
translation,3,63,experimental-setup,in- domain training data,to conduct,incremental training,in- domain training data to conduct incremental training,0.5856659412384033
translation,3,63,experimental-setup,incremental training,with,baseline models,incremental training with baseline models,0.6394542455673218
translation,3,63,experimental-setup,baseline models,trained by,wmt21 news data,baseline models trained by wmt21 news data,0.7138485312461853
translation,3,63,experimental-setup,wmt21 news data,for,domain transfer,wmt21 news data for domain transfer,0.6154999136924744
translation,3,63,experimental-setup,experimental setup,use,in- domain training data,experimental setup use in- domain training data,0.6088082790374756
translation,3,7,experiments,wmt21 biomedical translation task,Our systems in,english ? chinese and english ? german directions,wmt21 biomedical translation task Our systems in english ? chinese and english ? german directions,0.6779013276100159
translation,3,7,experiments,highest bleu scores,among,all submissions,highest bleu scores among all submissions,0.529674768447876
translation,3,32,experiments,german ? english translation task,employ,joint sentencepiece model ( spm ),german ? english translation task employ joint sentencepiece model ( spm ),0.5091531872749329
translation,3,32,experiments,joint sentencepiece model ( spm ),for,word segmentation,joint sentencepiece model ( spm ) for word segmentation,0.5850542783737183
translation,3,32,experiments,joint sentencepiece model ( spm ),with,size,joint sentencepiece model ( spm ) with size,0.6372353434562683
translation,3,32,experiments,word segmentation,with,size,word segmentation with size,0.6619372367858887
translation,3,32,experiments,size,of,vocabulary,size of vocabulary,0.5929076671600342
translation,3,32,experiments,vocabulary,set to,32k,vocabulary set to 32k,0.765925407409668
translation,3,33,experiments,jieba tokenizer,used for,chinese word segmentation,jieba tokenizer used for chinese word segmentation,0.5751668214797974
translation,3,33,experiments,moses tokenizer,for,english word segmentation,moses tokenizer for english word segmentation,0.544731080532074
translation,3,44,experiments,adam optimizer,with,"?1 = 0.9 , ?2 = 0.98","adam optimizer with ?1 = 0.9 , ?2 = 0.98",0.6221903562545776
translation,3,93,experiments,german ? english,fine - tune,model,german ? english fine - tune model,0.7205712199211121
translation,3,93,experiments,german ? english,see,improvement,german ? english see improvement,0.6444352269172668
translation,3,93,experiments,model,with,wmt18 and wmt19 test sets,model with wmt18 and wmt19 test sets,0.6354125738143921
translation,3,93,experiments,improvement,of,1.1 bleu,improvement of 1.1 bleu,0.5174891352653503
translation,3,12,model,data diversification,to generate,synthetic in- domain corpora,data diversification to generate synthetic in- domain corpora,0.685127317905426
translation,3,12,model,model,leverage,data diversification,model leverage data diversification,0.7908057570457458
translation,3,37,model,"transformer ( vaswani et al. , 2017 ) model architecture",adopts,full self-attention mechanism,"transformer ( vaswani et al. , 2017 ) model architecture adopts full self-attention mechanism",0.5705181360244751
translation,3,37,model,full self-attention mechanism,to realize,algorithm parallelism,full self-attention mechanism to realize algorithm parallelism,0.7123944163322449
translation,3,37,model,full self-attention mechanism,accelerate,model training speed,full self-attention mechanism accelerate model training speed,0.6369971632957458
translation,3,64,model,three monolingual enhancement strategies,to create,synthetic data,three monolingual enhancement strategies to create synthetic data,0.6059100031852722
translation,3,64,model,three monolingual enhancement strategies,perform,incremental training,three monolingual enhancement strategies perform incremental training,0.530802845954895
translation,3,64,model,synthetic data,add them to,in-domain training data,synthetic data add them to in-domain training data,0.6384685635566711
translation,3,64,model,in-domain training data,to further expand,scale,in-domain training data to further expand scale,0.6655837297439575
translation,3,64,model,scale,of,training data,scale of training data,0.6151946783065796
translation,3,64,model,model,use,three monolingual enhancement strategies,model use three monolingual enhancement strategies,0.6628091931343079
translation,3,65,results,our models,with,test sets,our models with test sets,0.6692066788673401
translation,3,65,results,test sets,from,previous years,test sets from previous years,0.559079110622406
translation,3,65,results,test sets,of further improving,in -domain performances,test sets of further improving in -domain performances,0.6884379386901855
translation,3,65,results,results,fine- tune,our models,results fine- tune our models,0.7262327075004578
translation,3,82,results,last year 's official best results,in,three language directions,last year 's official best results in three language directions,0.533032238483429
translation,3,82,results,our models,has,outperform,our models has outperform,0.6103132367134094
translation,3,82,results,outperform,has,last year 's official best results,outperform has last year 's official best results,0.6029011607170105
translation,3,82,results,results,has,our models,results has our models,0.5733726620674133
translation,3,86,results,our baseline models,trained by,wmt news data,our baseline models trained by wmt news data,0.7270055413246155
translation,3,86,results,our baseline models,may also perform,quite well,our baseline models may also perform quite well,0.6486797332763672
translation,3,86,results,quite well,in,biomedical field,quite well in biomedical field,0.49618402123451233
translation,3,86,results,results,notice that,our baseline models,results notice that our baseline models,0.6112399697303772
translation,3,91,results,data augmentation,results in,significant performance improvements,data augmentation results in significant performance improvements,0.6383220553398132
translation,3,91,results,significant performance improvements,with,1.1 bleu and 1.7 bleu,significant performance improvements with 1.1 bleu and 1.7 bleu,0.5808021426200867
translation,3,91,results,1.1 bleu and 1.7 bleu,on,german ? english and english ? german,1.1 bleu and 1.7 bleu on german ? english and english ? german,0.5037747621536255
translation,3,91,results,results,has,german ? english experiment,results has german ? english experiment,0.5615265965461731
translation,3,92,results,fine-tuning with previous years ' test sets,has,improved the quality of in-domain translations,fine-tuning with previous years ' test sets has improved the quality of in-domain translations,0.5690301656723022
translation,3,92,results,results,has,fine-tuning with previous years ' test sets,results has fine-tuning with previous years ' test sets,0.5717219114303589
translation,4,6,model,english - to - hindi,to translate,product reviews,english - to - hindi to translate product reviews,0.731934666633606
translation,4,6,model,neural machine translation ( nmt ) system,to translate,product reviews,neural machine translation ( nmt ) system to translate product reviews,0.6833544373512268
translation,4,6,model,product reviews,available on,e-commerce websites,product reviews available on e-commerce websites,0.5338107347488403
translation,4,6,model,product reviews,by creating,in-domain parallel corpora,product reviews by creating in-domain parallel corpora,0.6329001188278198
translation,4,6,model,various types of noise,in,reviews,various types of noise in reviews,0.5327246189117432
translation,4,6,model,reviews,via,two data augmentation techniques,reviews via two data augmentation techniques,0.666820764541626
translation,4,6,model,english - to - hindi,has,neural machine translation ( nmt ) system,english - to - hindi has neural machine translation ( nmt ) system,0.5505895018577576
translation,4,6,model,model,presenting,english - to - hindi,model presenting english - to - hindi,0.6707174181938171
translation,4,28,model,novel attention guided noise augmentation ( attnnoise ) technique,to make,nmt model robust,novel attention guided noise augmentation ( attnnoise ) technique to make nmt model robust,0.5801647305488586
translation,4,28,model,nmt model robust,towards,noisy inputs,nmt model robust towards noisy inputs,0.6713114380836487
translation,4,28,model,model,introduce,novel attention guided noise augmentation ( attnnoise ) technique,model introduce novel attention guided noise augmentation ( attnnoise ) technique,0.6595174074172974
translation,4,27,results,part-of- speech ( pos ) guided word embedding based and context aware word augmentation techniques,for,synthetic data creation,part-of- speech ( pos ) guided word embedding based and context aware word augmentation techniques for synthetic data creation,0.5734679102897644
translation,4,27,results,results,use,part-of- speech ( pos ) guided word embedding based and context aware word augmentation techniques,results use part-of- speech ( pos ) guided word embedding based and context aware word augmentation techniques,0.5723562836647034
translation,4,29,results,attnnoise method,has,significantly outperforms,attnnoise method has significantly outperforms,0.6141468286514282
translation,4,29,results,significantly outperforms,has,random noise injection ( rndnoise ) techniques,significantly outperforms has random noise injection ( rndnoise ) techniques,0.5856219530105591
translation,4,29,results,results,show,attnnoise method,results show attnnoise method,0.6550224423408508
translation,5,37,ablation-analysis,more impact,to,nmt,more impact to nmt,0.6227063536643982
translation,5,37,ablation-analysis,nmt,than,speaker information,nmt than speaker information,0.5037350058555603
translation,5,37,ablation-analysis,translator information,has,more impact,translator information has more impact,0.5503824949264526
translation,5,37,ablation-analysis,ablation analysis,show that,translator information,ablation analysis show that translator information,0.4996856153011322
translation,5,87,ablation-analysis,ineffective,to add,translator token,ineffective to add translator token,0.7304913997650146
translation,5,87,ablation-analysis,translator token,into,decoder,translator token into decoder,0.6077971458435059
translation,5,89,ablation-analysis,token,to,"encoder ( src - tok , enc - emb )","token to encoder ( src - tok , enc - emb )",0.5298718214035034
translation,5,89,ablation-analysis,token,are,significantly more effective,token are significantly more effective,0.5863289833068848
translation,5,124,ablation-analysis,all four directions,show,translator token,all four directions show translator token,0.6699092388153076
translation,5,124,ablation-analysis,translator token,has,more impact,translator token has more impact,0.5877870321273804
translation,5,124,ablation-analysis,translator token,has,more impact,translator token has more impact,0.5877870321273804
translation,5,124,ablation-analysis,ablation analysis,on,all four directions,ablation analysis on all four directions,0.5359702706336975
translation,5,22,baselines,discrete translator token,to model and control,translator -related stylistic variations in translation,discrete translator token to model and control translator -related stylistic variations in translation,0.7080738544464111
translation,5,69,experimental-setup,preprocessing,employ,"moses ( koehn et al. , 2007 ) tool","preprocessing employ moses ( koehn et al. , 2007 ) tool",0.604719877243042
translation,5,69,experimental-setup,"moses ( koehn et al. , 2007 ) tool",for,tokenization,"moses ( koehn et al. , 2007 ) tool for tokenization",0.5901491045951843
translation,5,69,experimental-setup,"moses ( koehn et al. , 2007 ) tool",apply,subword - nmt,"moses ( koehn et al. , 2007 ) tool apply subword - nmt",0.6455883383750916
translation,5,69,experimental-setup,subword - nmt,to learn,subword representations,subword - nmt to learn subword representations,0.5935890078544617
translation,5,69,experimental-setup,experimental setup,For,preprocessing,experimental setup For preprocessing,0.5661813020706177
translation,5,69,experimental-setup,experimental setup,apply,subword - nmt,experimental setup apply subword - nmt,0.6186390519142151
translation,5,72,experimental-setup,adam optimizer,to update,model parameters,adam optimizer to update model parameters,0.7320086359977722
translation,5,72,experimental-setup,experimental setup,employ,adam optimizer,experimental setup employ adam optimizer,0.5494607090950012
translation,5,73,experimental-setup,model,by,linearly increasing,model by linearly increasing,0.6365116834640503
translation,5,73,experimental-setup,model,by,decay it,model by decay it,0.6147608160972595
translation,5,73,experimental-setup,learning rate,from,1 ? 10 ?7 to 5 ? 10 ?4,learning rate from 1 ? 10 ?7 to 5 ? 10 ?4,0.5781847834587097
translation,5,73,experimental-setup,1 ? 10 ?7 to 5 ? 10 ?4,for,4000 updates,1 ? 10 ?7 to 5 ? 10 ?4 for 4000 updates,0.6918026208877563
translation,5,73,experimental-setup,decay it,with,inverse square root,decay it with inverse square root,0.7083251476287842
translation,5,73,experimental-setup,inverse square root,of,rest training steps,inverse square root of rest training steps,0.582011878490448
translation,5,73,experimental-setup,inverse square root,by,rate,inverse square root by rate,0.6276535391807556
