topic,paper_ID,sentence_ID,info-unit,sub,pred,obj,triplets,pred_weights
Blogs,0,16,results,results,has,identifying causes,results has identifying causes,0.502836287021637
Blogs,0,36,results,"precision , recall , and f1 scores",used as,evaluation metrics,"precision , recall , and f1 scores used as evaluation metrics",0.5960737466812134
Blogs,0,36,results,results,has,"precision , recall , and f1 scores","results has precision , recall , and f1 scores",0.5121526122093201
Blogs,0,37,results,all the separate tasks,using,three proposed models,all the separate tasks using three proposed models,0.6921016573905945
Blogs,0,37,results,three proposed models,based on,multi-task learning,three proposed models based on multi-task learning,0.6646591424942017
Blogs,0,37,results,results,for,all the separate tasks,results for all the separate tasks,0.5702933073043823
Blogs,0,38,results,inter -ec,produced,better results,inter -ec produced better results,0.7014036774635315
Blogs,0,38,results,results,has,inter -ec,results has inter -ec,0.5254148244857788
Blogs,0,39,results,each other,in,individual tasks,each other in individual tasks,0.5149672627449036
Blogs,0,39,results,cause extraction,has,improve,cause extraction has improve,0.6159001588821411
Blogs,0,39,results,improve,has,each other,improve has each other,0.5885810256004333
Blogs,0,39,results,results,observe,emotion extraction,results observe emotion extraction,0.5516524314880371
Blogs,0,40,results,results,consistent with,intuition,results consistent with intuition,0.7009450197219849
Blogs,0,40,results,intuition,that,emotion and cause,intuition that emotion and cause,0.6884469985961914
Blogs,0,40,results,emotion and cause,are,mutually indicative,emotion and cause are mutually indicative,0.6007224917411804
Blogs,0,40,results,results,consistent with,intuition,results consistent with intuition,0.7009450197219849
Blogs,0,40,results,results,has,results,results has results,0.48582205176353455
Blogs,0,41,results,other variations,of,models,other variations of models,0.6139609217643738
Blogs,0,41,results,models,leverage,dataset available annotations,models leverage dataset available annotations,0.7213553786277771
Blogs,0,41,results,improvements,use,additional information,improvements use additional information,0.6701399087905884
Blogs,0,41,results,additional information,to improve,predictions,additional information to improve predictions,0.6780760884284973
Blogs,0,41,results,predictions,of,different tasks,predictions of different tasks,0.5617614984512329
Blogs,0,41,results,results,has,other variations,results has other variations,0.5894997715950012
Blogs,0,44,results,results,using,rule-based and machine learning methods,results using rule-based and machine learning methods,0.6178726553916931
Blogs,0,45,results,emotion extraction,helps to improve,cause extraction,emotion extraction helps to improve cause extraction,0.6734552979469299
Blogs,0,45,results,emotion extraction,helps to enhance,emotion extraction,emotion extraction helps to enhance emotion extraction,0.668796956539154
Blogs,0,45,results,cause extraction,helps to enhance,emotion extraction,cause extraction helps to enhance emotion extraction,0.6932584643363953
Blogs,0,45,results,results,indicate,emotion extraction,results indicate emotion extraction,0.527232825756073
Blogs,1,33,ablation-analysis,listener component,does n't improve,model 's performance,listener component does n't improve model 's performance,0.6879196166992188
Blogs,1,38,ablation-analysis,important ablation study,to observe,importance,important ablation study to observe importance,0.6925708055496216
Blogs,1,38,ablation-analysis,importance,of,emotion gru,importance of emotion gru,0.595393717288971
Blogs,1,38,ablation-analysis,importance,of,party state components,importance of party state components,0.6038255095481873
Blogs,1,38,ablation-analysis,ablation analysis,to observe,importance,ablation analysis to observe importance,0.7435649633407593
Blogs,1,38,ablation-analysis,ablation analysis,has,important ablation study,ablation analysis has important ablation study,0.5495229959487915
Blogs,1,39,ablation-analysis,absence of part state,has,decreases,absence of part state has decreases,0.6393998265266418
Blogs,1,39,ablation-analysis,decreases,has,performance,decreases has performance,0.5981842875480652
Blogs,1,40,ablation-analysis,party state,seems to be,more important,party state seems to be more important,0.6736662983894348
Blogs,1,40,ablation-analysis,more important,than,emotion gru,more important than emotion gru,0.5635390281677246
Blogs,1,40,ablation-analysis,ablation analysis,observed,party state,ablation analysis observed party state,0.7450900673866272
Blogs,1,26,baselines,dialoguernn_l,considers,extra listener state,dialoguernn_l considers extra listener state,0.6862413883209229
Blogs,1,26,baselines,extra listener state,while,speaker utters,extra listener state while speaker utters,0.6142972707748413
Blogs,1,27,baselines,bidirectional rnn architecture,used instead,dialoguernn + att,bidirectional rnn architecture used instead dialoguernn + att,0.6635504961013794
Blogs,1,27,baselines,attention,applied over,all surrounding emotion representations,attention applied over all surrounding emotion representations,0.676108717918396
Blogs,1,27,baselines,bidialoguernn,has,bidirectional rnn architecture,bidialoguernn has bidirectional rnn architecture,0.5558146834373474
Blogs,1,27,baselines,bidialoguernn,has,attention,bidialoguernn has attention,0.6520428657531738
Blogs,1,27,baselines,dialoguernn + att,has,attention,dialoguernn + att has attention,0.6746917366981506
Blogs,1,27,baselines,baselines,has,bidialoguernn,baselines has bidialoguernn,0.6008725762367249
Blogs,1,2,experiments,dialoguernn,has,emotion classification in conversation,dialoguernn has emotion classification in conversation,0.5574272274971008
Blogs,1,11,experiments,utterances,come in,multimodal setting,utterances come in multimodal setting,0.6792281270027161
Blogs,1,11,experiments,audio and visual features,extracted using,3d - cnn and opensmile,audio and visual features extracted using 3d - cnn and opensmile,0.6752485036849976
Blogs,1,11,experiments,utterances,has,audio and visual features,utterances has audio and visual features,0.6075478196144104
Blogs,1,11,experiments,multimodal setting,has,audio and visual features,multimodal setting has audio and visual features,0.5729479789733887
Blogs,1,30,experiments,interactions,has,between multiple parties,interactions has between multiple parties,0.5848863124847412
Blogs,1,36,experiments,dialoguernn,correctly anticipates,emotion of frustration,dialoguernn correctly anticipates emotion of frustration,0.776240885257721
Blogs,1,36,experiments,emotion of frustration,using,preceding context ( 41 and 42 ),emotion of frustration using preceding context ( 41 and 42 ),0.6668176651000977
Blogs,1,8,model,emotion detection model,considers,individual speakers,emotion detection model considers individual speakers,0.5852567553520203
Blogs,1,8,model,individual speakers,by focusing on,three different aspects,individual speakers by focusing on three different aspects,0.7036144137382507
Blogs,1,9,model,accurately predict,has,emotion of the utterance,accurately predict has emotion of the utterance,0.5762471556663513
Blogs,1,10,model,model utterances,for,"party ( i.e. , individual )","model utterances for party ( i.e. , individual )",0.5958413481712341
Blogs,1,10,model,model utterances,represented through,textual features,model utterances represented through textual features,0.6755050420761108
Blogs,1,10,model,"party ( i.e. , individual )",represented through,textual features,"party ( i.e. , individual ) represented through textual features",0.653810977935791
Blogs,1,10,model,textual features,obtained from,convolutional neural network,textual features obtained from convolutional neural network,0.49926242232322693
Blogs,1,10,model,model,for,"party ( i.e. , individual )","model for party ( i.e. , individual )",0.5815820097923279
Blogs,1,10,model,model,has,model utterances,model has model utterances,0.615445077419281
Blogs,1,12,model,network,trained at,utterance level,network trained at utterance level,0.7146084308624268
Blogs,1,12,model,utterance level,with,target emotion labels,utterance level with target emotion labels,0.6133215427398682
Blogs,1,12,model,model,has,network,model has network,0.6001628041267395
Blogs,1,13,model,final emotion,of,utterance,final emotion of utterance,0.5606814622879028
Blogs,1,13,model,party state,models,parties ' emotion dynamics,party state models parties ' emotion dynamics,0.6945584416389465
Blogs,1,13,model,parties ' emotion dynamics,through,conversations,parties ' emotion dynamics through conversations,0.6051538586616516
Blogs,1,13,model,model,called,dialoguernn,model called dialoguernn,0.7069957256317139
Blogs,1,13,model,model,determines,final emotion,model determines final emotion,0.6763166785240173
Blogs,1,14,model,party state,to ensure,model,party state to ensure model,0.710176408290863
Blogs,1,14,model,model,is aware of,speaker,model is aware of speaker,0.662198543548584
Blogs,1,14,model,speaker,of,each utterance,speaker of each utterance,0.5979385375976562
Blogs,1,14,model,each utterance,in,conversation,each utterance in conversation,0.5550758242607117
Blogs,1,14,model,model,behind,party state,model behind party state,0.7644451856613159
Blogs,1,15,model,global state,jointly encoding,preceding utterances and the party state,global state jointly encoding preceding utterances and the party state,0.772458553314209
Blogs,1,15,model,model,has,global state,model has global state,0.5588717460632324
Blogs,1,16,model,attention mechanism,applied to,global state,attention mechanism applied to global state,0.6791937947273254
Blogs,1,16,model,global state,to provide,improved context representation,global state to provide improved context representation,0.6399850845336914
Blogs,1,16,model,model,Note,attention mechanism,model Note attention mechanism,0.5826944708824158
Blogs,1,18,model,emotion representation,inferred through,party state,emotion representation inferred through party state,0.6552603840827942
Blogs,1,18,model,emotion representation,inferred through,preceding speaker 's states,emotion representation inferred through preceding speaker 's states,0.7038466334342957
Blogs,1,18,model,preceding speaker 's states,as,context ( global state ),preceding speaker 's states as context ( global state ),0.48751577734947205
Blogs,1,18,model,model,has,emotion representation,model has emotion representation,0.5130464434623718
Blogs,1,19,model,final emotion classification,via,softmax layer,final emotion classification via softmax layer,0.6529698967933655
Blogs,1,20,model,each component,of,architecture,each component of architecture,0.6097907423973083
Blogs,1,20,model,model,has,each component,model has each component,0.5446574687957764
Blogs,1,21,model,speaker state,updated using,current utterance,speaker state updated using current utterance,0.6449137330055237
Blogs,1,21,model,current utterance,along with,context,current utterance along with context,0.6096916794776917
Blogs,1,21,model,training,has,speaker state,training has speaker state,0.554023802280426
Blogs,1,21,model,model,during,training,model during training,0.714866042137146
Blogs,1,22,model,role,of,attention mechanism,role of attention mechanism,0.5628481507301331
Blogs,1,22,model,role,assigns,higher attention scores,role assigns higher attention scores,0.6616792678833008
Blogs,1,22,model,attention mechanism,assigns,higher attention scores,attention mechanism assigns higher attention scores,0.6617770791053772
Blogs,1,22,model,higher attention scores,to,utterances,higher attention scores to utterances,0.5878247618675232
Blogs,1,22,model,emotionally relevant,to,current utterance,emotionally relevant to current utterance,0.5719427466392517
Blogs,1,22,model,model,has,role,model has role,0.5706759095191956
Blogs,1,23,model,information,on,current utterance,information on current utterance,0.5315257906913757
Blogs,1,23,model,current utterance,along with,context,current utterance along with context,0.6096916794776917
Blogs,1,23,model,context,from,global gru,context from global gru,0.572843074798584
Blogs,1,23,model,speaker update,has,information,speaker update has information,0.570763349533081
Blogs,1,23,model,party gru,has,information,party gru has information,0.5755640864372253
Blogs,1,23,model,model,has,speaker update,model has speaker update,0.5395891070365906
Blogs,1,24,model,information,important for performing,final emotion classification,information important for performing final emotion classification,0.6878631711006165
Blogs,1,24,model,final emotion classification,performed by,emotion gru,final emotion classification performed by emotion gru,0.5560413002967834
Blogs,1,24,model,model,has,information,model has information,0.5741810202598572
Blogs,1,25,model,current emotion classification,relies on,previous emotion - relevant information,current emotion classification relies on previous emotion - relevant information,0.6772748827934265
Blogs,1,41,model,state of the listener,based on,current speaker utterance,state of the listener based on current speaker utterance,0.623270571231842
Blogs,1,41,model,listener update,has,changes,listener update has changes,0.5939376950263977
Blogs,1,41,model,changes,has,state of the listener,changes has state of the listener,0.6029415130615234
Blogs,1,41,model,model,has,listener update,model has listener update,0.5752775073051453
Blogs,1,42,model,visual cues,represent,information,visual cues represent information,0.6006354093551636
Blogs,1,42,model,model,has,visual cues,model has visual cues,0.5611539483070374
Blogs,1,4,results,results,Welcome to,another paper review,results Welcome to another paper review,0.6140130758285522
Blogs,1,31,results,dialoguernn,has,outperforms,dialoguernn has outperforms,0.6265738606452942
Blogs,1,31,results,outperforms,has,all baselines,outperforms has all baselines,0.5888515114784241
Blogs,1,31,results,results,observe that,dialoguernn,results observe that dialoguernn,0.5961147546768188
Blogs,1,32,results,results,using,text modality,results using text modality,0.6397952437400818
Blogs,1,34,results,other variants,found to perform,well,other variants found to perform well,0.6505361199378967
Blogs,1,34,results,well,especially,bidialoguernn + att,well especially bidialoguernn + att,0.6646565794944763
Blogs,1,34,results,well,produced,better results,well produced better results,0.682063102722168
Blogs,1,34,results,bidialoguernn + att,produced,better results,bidialoguernn + att produced better results,0.6935274004936218
Blogs,1,34,results,results,has,other variants,results has other variants,0.5616840720176697
Blogs,1,35,results,other models,in,multimodal setting,other models in multimodal setting,0.5403384566307068
Blogs,1,35,results,proposed model,has,dialoguernn,proposed model has dialoguernn,0.6512309908866882
Blogs,1,35,results,proposed model,has,significantly outperforms,proposed model has significantly outperforms,0.6167242527008057
Blogs,1,35,results,significantly outperforms,has,other models,significantly outperforms has other models,0.5646228790283203
Blogs,1,37,results,results,For,cmn model,results For cmn model,0.5983672142028809
Blogs,2,14,ablation-analysis,answers,predicted by,mrc model,answers predicted by mrc model,0.8120583891868591
Blogs,2,14,ablation-analysis,answers,considered to be,key entities,answers considered to be key entities,0.6060514450073242
Blogs,2,14,ablation-analysis,mrc model,considered to be,key entities,mrc model considered to be key entities,0.6499802470207214
Blogs,2,14,ablation-analysis,ablation analysis,has,answers,ablation analysis has answers,0.6071295142173767
Blogs,2,7,experiments,key entity detection,in,uni ed approach,key entity detection in uni ed approach,0.5384505391120911
Blogs,2,7,experiments,uni ed approach,based on,roberta,uni ed approach based on roberta,0.6638772487640381
Blogs,2,8,experiments,roberta,using,different methods,roberta using different methods,0.6578120589256287
Blogs,2,8,experiments,different methods,to implement,sentiment analysis,different methods to implement sentiment analysis,0.6424089670181274
Blogs,2,8,experiments,different methods,to implement,key entity detection,different methods to implement key entity detection,0.6493719816207886
Blogs,2,9,experiments,sentiment analysis,focus speci cally on,negative emotion information,sentiment analysis focus speci cally on negative emotion information,0.6979243755340576
Blogs,2,12,experiments,tags,can be,corruption,tags can be corruption,0.659091055393219
Blogs,2,12,experiments,tags,can be,fraud,tags can be fraud,0.6621938347816467
Blogs,2,20,experiments,sentiment,of,text,sentiment of text,0.5802077651023865
Blogs,2,20,experiments,text,using,roberta ( classic ),text using roberta ( classic ),0.7094247937202454
Blogs,2,20,experiments,roberta ( classic ),Get,nancial entity list,roberta ( classic ) Get nancial entity list,0.5776929259300232
Blogs,2,20,experiments,roberta ( classic ),select,key entities,roberta ( classic ) select key entities,0.7103607058525085
Blogs,2,20,experiments,nancial entity list,select,key entities,nancial entity list select key entities,0.6653046607971191
Blogs,2,20,experiments,key entities,with,tags,key entities with tags,0.6509701013565063
Blogs,2,20,experiments,key entity,with,tags,key entity with tags,0.6393309235572815
Blogs,2,24,experiments,number of models,determined by,number of entities,number of models determined by number of entities,0.6323094367980957
Blogs,2,27,experiments,two datasets,for,financial field,two datasets for financial field,0.5490359663963318
Blogs,2,27,experiments,event subject extraction,for,financial field,event subject extraction for financial field,0.5324844121932983
Blogs,2,21,hyperparameters,each piece,of,nancial data,each piece of nancial data,0.5673916935920715
Blogs,2,21,hyperparameters,each piece,use,ner,each piece use ner,0.6432386636734009
Blogs,2,21,hyperparameters,ner,to get,list of entities,ner to get list of entities,0.5607660412788391
Blogs,2,21,hyperparameters,hyperparameters,for,each piece,hyperparameters for each piece,0.5842301845550537
Blogs,2,6,model,outperformed,for,two nancial sentiment analysis and key entity detection datasets,outperformed for two nancial sentiment analysis and key entity detection datasets,0.5783656239509583
Blogs,2,6,model,bert,for,two nancial sentiment analysis and key entity detection datasets,bert for two nancial sentiment analysis and key entity detection datasets,0.5619734525680542
Blogs,2,6,model,outperformed,has,svm,outperformed has svm,0.621993362903595
Blogs,2,6,model,outperformed,has,lr,outperformed has lr,0.6233335733413696
Blogs,2,6,model,outperformed,has,nbm,outperformed has nbm,0.6326287388801575
Blogs,2,6,model,outperformed,has,bert,outperformed has bert,0.710383415222168
Blogs,2,6,model,model,proposed,ensemble learning,model proposed ensemble learning,0.7193567752838135
Blogs,2,11,model,most relevant key entities,tags of,nancial text,most relevant key entities tags of nancial text,0.7263724207878113
Blogs,2,19,model,key entity detection approach,for,online nancial texts,key entity detection approach for online nancial texts,0.5414386987686157
Blogs,2,19,model,model,propose,roberta based sentiment analysis,model propose roberta based sentiment analysis,0.65773606300354
Blogs,2,22,model,coarse- grained task,detected,some key entities,coarse- grained task detected some key entities,0.6720006465911865
Blogs,2,22,model,some key entities,related to,nancial text,some key entities related to nancial text,0.7047407031059265
Blogs,2,22,model,nancial text,from,entity list,nancial text from entity list,0.5296038389205933
Blogs,2,22,model,model,In,coarse- grained task,model In coarse- grained task,0.5563156008720398
Blogs,2,23,model,each entity and the nancial text,into,roberta,each entity and the nancial text into roberta,0.5399251580238342
Blogs,2,23,model,each entity and the nancial text,into,roberta,each entity and the nancial text into roberta,0.5399251580238342
Blogs,2,23,model,each entity and the nancial text,use,roberta,each entity and the nancial text use roberta,0.5731348395347595
Blogs,2,23,model,roberta,as,sentence matching model,roberta as sentence matching model,0.5154786705970764
Blogs,2,23,model,roberta,as,sentence matching model,roberta as sentence matching model,0.5154786705970764
Blogs,2,23,model,sentence matching model,to determine,each entity,sentence matching model to determine each entity,0.5911142826080322
Blogs,2,23,model,model,feed,each entity and the nancial text,model feed each entity and the nancial text,0.6174605488777161
Blogs,2,25,model,key entities,predicted as,key,key entities predicted as key,0.6498883366584778
Blogs,2,25,model,key entities,by,roberta,key entities by roberta,0.583401083946228
Blogs,2,25,model,key,by,roberta,key by roberta,0.6533458828926086
Blogs,2,10,results,key entity detection,able to,match,key entity detection able to match,0.5789158940315247
Blogs,2,10,results,each nancial entity,with,text,each nancial entity with text,0.6444172263145447
Blogs,2,10,results,each nancial entity,to detect,key entities,each nancial entity to detect key entities,0.6222521066665649
Blogs,2,10,results,text,to detect,key entities,text to detect key entities,0.6899144053459167
Blogs,2,10,results,key entities,of,negative information,key entities of negative information,0.5733810663223267
Blogs,2,10,results,match,has,each nancial entity,match has each nancial entity,0.588959276676178
Blogs,2,10,results,results,With,key entity detection,results With key entity detection,0.6414138674736023
Blogs,2,28,results,descriptive statistics,of,dataset,descriptive statistics of dataset,0.532635509967804
Blogs,2,28,results,results,showcase,descriptive statistics,results showcase descriptive statistics,0.5457689166069031
Blogs,2,29,results,evaluation metrics,are,accuracy rate,evaluation metrics are accuracy rate,0.48022347688674927
Blogs,2,29,results,evaluation metrics,are,f1 score,evaluation metrics are f1 score,0.4898214638233185
Blogs,2,29,results,accuracy rate,for,sentiment analysis,accuracy rate for sentiment analysis,0.5888576507568359
Blogs,2,29,results,f1 score,for,key entity detection,f1 score for key entity detection,0.5893462896347046
Blogs,2,29,results,results,has,evaluation metrics,results has evaluation metrics,0.5194434523582458
Blogs,3,13,ablation-analysis,four most frequent aspects,from,dataset,four most frequent aspects from dataset,0.5503634214401245
Blogs,3,13,ablation-analysis,ablation analysis,Selected,four most frequent aspects,ablation analysis Selected four most frequent aspects,0.6677423715591431
Blogs,3,35,ablation-analysis,underperforming,of,lstm,underperforming of lstm,0.60490882396698
Blogs,3,35,ablation-analysis,underperforming,due to,lack of training data,underperforming due to lack of training data,0.6585741639137268
Blogs,3,35,ablation-analysis,ablation analysis,has,underperforming,ablation analysis has underperforming,0.5404157042503357
Blogs,3,17,baselines,different variation of logistic regression,with,linguistic features lstm,different variation of logistic regression with linguistic features lstm,0.6352480053901672
Blogs,3,17,baselines,linguistic features lstm,with,nal and location,linguistic features lstm with nal and location,0.5922207236289978
Blogs,3,17,baselines,nal and location,output,state sentihood dataset,nal and location output state sentihood dataset,0.8028001189231873
Blogs,3,17,baselines,baselines,has,different variation of logistic regression,baselines has different variation of logistic regression,0.5650051832199097
Blogs,3,18,baselines,few strong baseline models,using,logistic regression,few strong baseline models using logistic regression,0.6208865642547607
Blogs,3,18,baselines,few strong baseline models,using,lstm,few strong baseline models using lstm,0.5894532799720764
Blogs,3,18,baselines,few strong baseline models,for,future benchmarking,few strong baseline models for future benchmarking,0.6218717694282532
Blogs,3,18,baselines,lstm,for,future benchmarking,lstm for future benchmarking,0.6407102346420288
Blogs,3,18,baselines,baselines,Develop,few strong baseline models,baselines Develop few strong baseline models,0.6098247170448303
Blogs,3,34,baselines,best performing model,is,logistic regression,best performing model is logistic regression,0.5335603356361389
Blogs,3,34,baselines,logistic regression,with,location masking,logistic regression with location masking,0.6159877777099609
Blogs,3,34,baselines,logistic regression,with,pos information,logistic regression with pos information,0.6160570383071899
Blogs,3,34,baselines,baselines,has,best performing model,baselines has best performing model,0.540871262550354
Blogs,3,6,experiments,design of the space,is,good,design of the space is good,0.62135910987854
Blogs,3,6,experiments,service,is,horrid,service is horrid,0.6801182627677917
Blogs,3,10,experiments,polarity class   none  ,where,sentence,polarity class   none   where sentence,0.6528094410896301
Blogs,3,10,experiments,sentence,does not contain,opinion,sentence does not contain opinion,0.6671649217605591
Blogs,3,10,experiments,opinion,for,aspect a of location l,opinion for aspect a of location l,0.6392592787742615
Blogs,3,30,experiments,sentihood dataset,Contains,annotated sentences,sentihood dataset Contains annotated sentences,0.5999324321746826
Blogs,3,30,experiments,annotated sentences,containing,one or two location entity mentions,annotated sentences containing one or two location entity mentions,0.5991542339324951
Blogs,3,31,experiments,sentences,with,single location entity,sentences with single location entity,0.590965986251831
Blogs,3,31,experiments,sentences,with,two location entities,sentences with two location entities,0.6145602464675903
Blogs,3,31,experiments,5215 sentences,has,sentences,5215 sentences has sentences,0.5870250463485718
Blogs,3,5,results,results,has,tabsa vs absa,results has tabsa vs absa,0.543213963508606
Blogs,3,14,results,results,broken down to,single location sentences,results broken down to single location sentences,0.6250650882720947
Blogs,3,14,results,results,broken down to,two locations sentences,results broken down to two locations sentences,0.6926530003547668
Blogs,3,14,results,results,broken down to,overall test set,results broken down to overall test set,0.7281972765922546
Blogs,3,14,results,results,broken down to,single location sentences,results broken down to single location sentences,0.6250650882720947
Blogs,3,14,results,results,broken down to,overall test set,results broken down to overall test set,0.7281972765922546
Blogs,3,14,results,results,has,results,results has results,0.48582205176353455
Blogs,3,15,results,results,on,single location sentences,results on single location sentences,0.47232910990715027
Blogs,3,15,results,results,on,two locations sentences,results on two locations sentences,0.5196282267570496
Blogs,3,15,results,results,on,two locations sentences,results on two locations sentences,0.5196282267570496
Blogs,3,15,results,single location sentences,showcase,model 's ability,single location sentences showcase model 's ability,0.7621603608131409
Blogs,3,15,results,single location sentences,showcase,model 's ability,single location sentences showcase model 's ability,0.7621603608131409
Blogs,3,15,results,model 's ability,to perform,correct sentiment analysis,model 's ability to perform correct sentiment analysis,0.6741324663162231
Blogs,3,15,results,model 's ability,to detect,relevant sentiment,model 's ability to detect relevant sentiment,0.6652263402938843
